"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00033296",268,6,5,6,15,1,10,7,18,13,41,66,16,24,28,7,5,45.7425373134328,46.5,2.23880597014925,1.86567164179104,2.23880597014925,5.59701492537313,0.373134328358209,3.73134328358209,2.61194029850746,6.71641791044776,4.85074626865672,15.2985074626866,24.6268656716418,5.97014925373134,8.95522388059701,10.4477611940298,2.61194029850746,1.86567164179104
"E00033297",315,10,10,4,15,4,15,10,23,22,52,77,18,24,28,3,0,41.247619047619,42,3.17460317460317,3.17460317460317,1.26984126984127,4.76190476190476,1.26984126984127,4.76190476190476,3.17460317460317,7.3015873015873,6.98412698412698,16.5079365079365,24.4444444444444,5.71428571428571,7.61904761904762,8.88888888888889,0.952380952380952,0
"E00033298",330,11,8,4,18,3,10,8,19,17,39,73,17,37,37,15,14,48.0666666666667,48.5,3.33333333333333,2.42424242424242,1.21212121212121,5.45454545454545,0.909090909090909,3.03030303030303,2.42424242424242,5.75757575757576,5.15151515151515,11.8181818181818,22.1212121212121,5.15151515151515,11.2121212121212,11.2121212121212,4.54545454545455,4.24242424242424
"E00033299",309,10,11,8,20,5,15,8,14,15,58,53,19,37,28,5,3,42.6925566343042,41,3.23624595469256,3.55987055016181,2.58899676375405,6.47249190938511,1.61812297734628,4.85436893203883,2.58899676375405,4.53074433656958,4.85436893203883,18.7702265372168,17.1521035598706,6.14886731391586,11.9741100323625,9.06148867313916,1.61812297734628,0.970873786407767
"E00033300",234,4,2,1,16,5,7,5,16,20,34,61,19,19,19,3,3,44.3376068376068,47,1.70940170940171,0.854700854700855,0.427350427350427,6.83760683760684,2.13675213675214,2.99145299145299,2.13675213675214,6.83760683760684,8.54700854700855,14.5299145299145,26.0683760683761,8.11965811965812,8.11965811965812,8.11965811965812,1.28205128205128,1.28205128205128
"E00033301",300,21,17,9,25,3,15,10,17,18,56,62,14,13,16,3,1,34.9266666666667,33,7,5.66666666666667,3,8.33333333333333,1,5,3.33333333333333,5.66666666666667,6,18.6666666666667,20.6666666666667,4.66666666666667,4.33333333333333,5.33333333333333,1,0.333333333333333
"E00033302",239,14,14,10,20,1,8,8,6,17,45,44,11,20,19,2,0,37.5690376569038,38,5.85774058577406,5.85774058577406,4.18410041841004,8.36820083682008,0.418410041841004,3.34728033472803,3.34728033472803,2.51046025104602,7.11297071129707,18.8284518828452,18.4100418410042,4.60251046025105,8.36820083682008,7.94979079497908,0.836820083682008,0
"E00033304",281,14,5,0,15,7,9,8,13,14,43,59,17,24,29,13,11,46.6868327402135,47,4.98220640569395,1.77935943060498,0,5.33807829181495,2.49110320284698,3.20284697508897,2.84697508896797,4.62633451957295,4.98220640569395,15.3024911032028,20.9964412811388,6.04982206405694,8.54092526690392,10.3202846975089,4.62633451957295,3.91459074733096
"E00033305",276,12,6,6,21,6,5,6,15,17,44,79,13,23,19,3,1,41.3586956521739,44.5,4.34782608695652,2.17391304347826,2.17391304347826,7.60869565217391,2.17391304347826,1.81159420289855,2.17391304347826,5.43478260869565,6.15942028985507,15.9420289855072,28.6231884057971,4.71014492753623,8.33333333333333,6.88405797101449,1.08695652173913,0.36231884057971
"E00033306",280,13,8,4,20,4,9,10,15,29,41,60,13,35,13,6,0,40.2214285714286,41,4.64285714285714,2.85714285714286,1.42857142857143,7.14285714285714,1.42857142857143,3.21428571428571,3.57142857142857,5.35714285714286,10.3571428571429,14.6428571428571,21.4285714285714,4.64285714285714,12.5,4.64285714285714,2.14285714285714,0
"E00033307",312,29,23,7,23,6,7,6,15,19,64,60,15,21,13,4,0,34.6057692307692,34,9.2948717948718,7.37179487179487,2.24358974358974,7.37179487179487,1.92307692307692,2.24358974358974,1.92307692307692,4.80769230769231,6.08974358974359,20.5128205128205,19.2307692307692,4.80769230769231,6.73076923076923,4.16666666666667,1.28205128205128,0
"E00033308",288,16,12,10,19,3,9,13,18,19,58,53,15,18,17,6,2,37.7638888888889,37,5.55555555555556,4.16666666666667,3.47222222222222,6.59722222222222,1.04166666666667,3.125,4.51388888888889,6.25,6.59722222222222,20.1388888888889,18.4027777777778,5.20833333333333,6.25,5.90277777777778,2.08333333333333,0.694444444444444
"E00033309",316,27,16,9,21,3,4,8,19,24,54,65,13,37,14,1,1,37.5696202531646,36,8.54430379746835,5.06329113924051,2.84810126582278,6.64556962025316,0.949367088607595,1.26582278481013,2.53164556962025,6.0126582278481,7.59493670886076,17.0886075949367,20.5696202531646,4.11392405063291,11.7088607594937,4.43037974683544,0.316455696202532,0.316455696202532
"E00033310",331,26,20,8,36,3,10,12,21,26,54,54,15,31,13,0,2,33.9425981873112,30,7.85498489425982,6.04229607250755,2.41691842900302,10.8761329305136,0.906344410876133,3.02114803625378,3.62537764350453,6.34441087613293,7.85498489425982,16.3141993957704,16.3141993957704,4.53172205438066,9.36555891238671,3.92749244712991,0,0.604229607250755
"E00033312",276,13,3,1,14,9,4,7,16,22,39,69,19,27,25,5,3,44.6231884057971,48.5,4.71014492753623,1.08695652173913,0.36231884057971,5.07246376811594,3.26086956521739,1.44927536231884,2.53623188405797,5.79710144927536,7.97101449275362,14.1304347826087,25,6.88405797101449,9.78260869565217,9.05797101449275,1.81159420289855,1.08695652173913
"E00033313",340,23,16,7,22,7,9,15,28,25,47,78,24,18,16,5,0,36.5882352941176,35,6.76470588235294,4.70588235294118,2.05882352941176,6.47058823529412,2.05882352941176,2.64705882352941,4.41176470588235,8.23529411764706,7.35294117647059,13.8235294117647,22.9411764705882,7.05882352941176,5.29411764705882,4.70588235294118,1.47058823529412,0
"E00033314",316,10,9,8,31,2,9,10,25,17,56,74,17,23,16,6,3,39.75,40,3.16455696202532,2.84810126582278,2.53164556962025,9.81012658227848,0.632911392405063,2.84810126582278,3.16455696202532,7.91139240506329,5.37974683544304,17.7215189873418,23.4177215189873,5.37974683544304,7.27848101265823,5.06329113924051,1.89873417721519,0.949367088607595
"E00033315",354,20,7,8,24,10,9,16,23,22,58,73,25,24,27,5,3,39.7542372881356,41,5.64971751412429,1.9774011299435,2.25988700564972,6.77966101694915,2.82485875706215,2.54237288135593,4.51977401129944,6.49717514124294,6.21468926553672,16.3841807909604,20.6214689265537,7.06214689265537,6.77966101694915,7.6271186440678,1.41242937853107,0.847457627118644
"E00033316",327,26,9,7,16,5,2,5,14,18,73,70,19,28,33,0,2,41.3853211009174,42,7.95107033639144,2.75229357798165,2.14067278287462,4.89296636085627,1.52905198776758,0.611620795107034,1.52905198776758,4.28134556574923,5.5045871559633,22.3241590214067,21.4067278287462,5.81039755351682,8.56269113149847,10.0917431192661,0,0.611620795107034
"E00033317",368,18,9,4,25,5,5,11,17,21,71,96,29,37,17,0,3,41.4103260869565,44,4.89130434782609,2.44565217391304,1.08695652173913,6.79347826086956,1.35869565217391,1.35869565217391,2.98913043478261,4.6195652173913,5.70652173913043,19.2934782608696,26.0869565217391,7.8804347826087,10.054347826087,4.6195652173913,0,0.815217391304348
"E00033318",355,18,11,3,26,1,12,13,28,24,70,73,19,23,30,3,1,39.656338028169,41,5.07042253521127,3.09859154929577,0.845070422535211,7.32394366197183,0.28169014084507,3.38028169014084,3.66197183098592,7.88732394366197,6.76056338028169,19.7183098591549,20.5633802816901,5.35211267605634,6.47887323943662,8.45070422535211,0.845070422535211,0.28169014084507
"E00033319",419,26,12,10,24,6,5,13,25,21,78,101,26,46,12,6,8,41.1217183770883,43,6.20525059665871,2.86396181384248,2.38663484486873,5.72792362768496,1.43198090692124,1.19331742243437,3.10262529832936,5.96658711217184,5.01193317422434,18.6157517899761,24.1050119331742,6.20525059665871,10.9785202863962,2.86396181384248,1.43198090692124,1.90930787589499
"E00033320",292,15,5,3,9,3,10,6,12,13,45,78,27,29,29,8,0,46.6130136986301,50,5.13698630136986,1.71232876712329,1.02739726027397,3.08219178082192,1.02739726027397,3.42465753424658,2.05479452054794,4.10958904109589,4.45205479452055,15.4109589041096,26.7123287671233,9.24657534246575,9.93150684931507,9.93150684931507,2.73972602739726,0
"E00033322",301,15,5,10,15,3,10,8,12,14,51,78,20,34,19,6,1,43.2325581395349,46,4.98338870431894,1.66112956810631,3.32225913621263,4.98338870431894,0.996677740863787,3.32225913621263,2.6578073089701,3.98671096345515,4.65116279069767,16.9435215946844,25.9136212624585,6.64451827242525,11.2956810631229,6.31229235880399,1.99335548172757,0.332225913621262
"E00033323",297,11,9,9,23,4,9,5,13,9,40,81,21,35,23,5,0,43.6026936026936,48,3.7037037037037,3.03030303030303,3.03030303030303,7.74410774410774,1.34680134680135,3.03030303030303,1.68350168350168,4.37710437710438,3.03030303030303,13.4680134680135,27.2727272727273,7.07070707070707,11.7845117845118,7.74410774410774,1.68350168350168,0
"E00033324",304,20,8,6,23,1,10,5,19,17,53,73,24,25,17,2,1,39.8486842105263,42,6.57894736842105,2.63157894736842,1.97368421052632,7.56578947368421,0.328947368421053,3.28947368421053,1.64473684210526,6.25,5.59210526315789,17.4342105263158,24.0131578947368,7.89473684210526,8.22368421052632,5.59210526315789,0.657894736842105,0.328947368421053
"E00033326",293,15,13,8,19,3,7,5,13,9,50,75,19,29,23,4,1,42.7337883959044,46,5.11945392491468,4.43686006825939,2.73037542662116,6.48464163822526,1.02389078498294,2.38907849829352,1.70648464163823,4.43686006825939,3.07167235494881,17.0648464163823,25.5972696245734,6.48464163822526,9.89761092150171,7.84982935153584,1.36518771331058,0.341296928327645
"E00033327",295,6,5,5,21,13,9,6,17,11,49,69,30,25,25,4,0,43.671186440678,46,2.03389830508475,1.69491525423729,1.69491525423729,7.11864406779661,4.40677966101695,3.05084745762712,2.03389830508475,5.76271186440678,3.72881355932203,16.6101694915254,23.3898305084746,10.1694915254237,8.47457627118644,8.47457627118644,1.35593220338983,0
"E00033328",264,10,10,4,14,2,5,8,15,21,45,57,14,32,18,6,3,43.2007575757576,44,3.78787878787879,3.78787878787879,1.51515151515152,5.3030303030303,0.757575757575758,1.89393939393939,3.03030303030303,5.68181818181818,7.95454545454545,17.0454545454545,21.5909090909091,5.3030303030303,12.1212121212121,6.81818181818182,2.27272727272727,1.13636363636364
"E00033329",316,10,6,7,17,4,18,7,16,15,48,86,23,26,29,2,2,43.503164556962,46,3.16455696202532,1.89873417721519,2.21518987341772,5.37974683544304,1.26582278481013,5.69620253164557,2.21518987341772,5.06329113924051,4.74683544303798,15.1898734177215,27.2151898734177,7.27848101265823,8.22784810126582,9.17721518987342,0.632911392405063,0.632911392405063
"E00033330",320,15,6,7,23,6,10,11,8,11,50,75,31,29,32,4,2,44.059375,47,4.6875,1.875,2.1875,7.1875,1.875,3.125,3.4375,2.5,3.4375,15.625,23.4375,9.6875,9.0625,10,1.25,0.625
"E00033331",328,22,14,5,14,3,8,5,9,19,49,78,10,45,32,12,3,45.109756097561,48,6.70731707317073,4.26829268292683,1.52439024390244,4.26829268292683,0.914634146341463,2.4390243902439,1.52439024390244,2.74390243902439,5.79268292682927,14.9390243902439,23.780487804878,3.04878048780488,13.719512195122,9.75609756097561,3.65853658536585,0.914634146341463
"E00033332",314,18,8,8,18,6,15,8,21,16,58,85,13,28,9,2,1,38.1942675159236,42,5.73248407643312,2.54777070063694,2.54777070063694,5.73248407643312,1.91082802547771,4.77707006369427,2.54777070063694,6.68789808917197,5.09554140127389,18.4713375796178,27.0700636942675,4.14012738853503,8.9171974522293,2.86624203821656,0.636942675159236,0.318471337579618
"E00033333",341,26,13,8,27,9,6,6,17,12,67,63,31,35,14,1,6,39.3870967741936,42,7.62463343108504,3.81231671554252,2.34604105571848,7.91788856304985,2.63929618768328,1.75953079178886,1.75953079178886,4.98533724340176,3.51906158357771,19.6480938416422,18.475073313783,9.09090909090909,10.2639296187683,4.10557184750733,0.293255131964809,1.75953079178886
"E00033334",294,19,14,5,16,4,8,9,19,17,56,58,25,26,13,4,1,39.0510204081633,40,6.46258503401361,4.76190476190476,1.70068027210884,5.4421768707483,1.36054421768707,2.72108843537415,3.06122448979592,6.46258503401361,5.78231292517007,19.047619047619,19.7278911564626,8.50340136054422,8.84353741496599,4.42176870748299,1.36054421768707,0.340136054421769
"E00033335",255,8,9,5,8,5,10,5,15,11,34,67,25,34,13,6,0,44.6823529411765,49,3.13725490196078,3.52941176470588,1.96078431372549,3.13725490196078,1.96078431372549,3.92156862745098,1.96078431372549,5.88235294117647,4.31372549019608,13.3333333333333,26.2745098039216,9.80392156862745,13.3333333333333,5.09803921568627,2.35294117647059,0
"E00033336",328,31,8,3,22,5,8,6,16,19,62,77,27,22,18,3,1,39.2713414634146,42,9.45121951219512,2.4390243902439,0.914634146341463,6.70731707317073,1.52439024390244,2.4390243902439,1.82926829268293,4.8780487804878,5.79268292682927,18.9024390243902,23.4756097560976,8.23170731707317,6.70731707317073,5.48780487804878,0.914634146341463,0.304878048780488
"E00033337",200,12,4,4,9,3,8,6,6,5,32,60,11,14,18,6,2,44.33,48,6,2,2,4.5,1.5,4,3,3,2.5,16,30,5.5,7,9,3,1
"E00033338",274,12,14,7,28,3,15,6,10,5,46,66,23,26,12,1,0,38.7226277372263,43,4.37956204379562,5.10948905109489,2.55474452554745,10.2189781021898,1.09489051094891,5.47445255474453,2.18978102189781,3.64963503649635,1.82481751824817,16.7883211678832,24.0875912408759,8.39416058394161,9.48905109489051,4.37956204379562,0.364963503649635,0
"E00033339",353,13,12,12,26,7,15,7,28,14,61,83,27,25,15,3,5,39.4390934844193,41,3.68271954674221,3.39943342776204,3.39943342776204,7.36543909348442,1.98300283286119,4.24929178470255,1.98300283286119,7.93201133144476,3.96600566572238,17.2804532577904,23.5127478753541,7.64872521246459,7.08215297450425,4.24929178470255,0.84985835694051,1.41643059490085
"E00033340",305,18,12,7,21,7,2,8,16,22,50,83,18,22,15,1,3,39.5803278688525,42,5.9016393442623,3.9344262295082,2.29508196721311,6.88524590163934,2.29508196721311,0.655737704918033,2.62295081967213,5.24590163934426,7.21311475409836,16.3934426229508,27.2131147540984,5.9016393442623,7.21311475409836,4.91803278688525,0.327868852459016,0.983606557377049
"E00033341",309,11,12,4,28,6,11,3,21,13,56,74,19,33,13,4,1,40.7766990291262,43,3.55987055016181,3.88349514563107,1.29449838187702,9.06148867313916,1.94174757281553,3.55987055016181,0.970873786407767,6.79611650485437,4.20711974110032,18.1229773462783,23.9482200647249,6.14886731391586,10.6796116504854,4.20711974110032,1.29449838187702,0.323624595469256
"E00033342",324,17,9,6,22,3,10,9,13,13,53,71,31,39,19,6,3,43.3765432098765,46,5.24691358024691,2.77777777777778,1.85185185185185,6.79012345679012,0.925925925925926,3.08641975308642,2.77777777777778,4.01234567901235,4.01234567901235,16.358024691358,21.9135802469136,9.5679012345679,12.037037037037,5.8641975308642,1.85185185185185,0.925925925925926
"E00033343",265,12,11,9,16,3,7,7,16,9,58,71,14,19,9,4,0,38.8603773584906,41,4.52830188679245,4.15094339622642,3.39622641509434,6.0377358490566,1.13207547169811,2.64150943396226,2.64150943396226,6.0377358490566,3.39622641509434,21.8867924528302,26.7924528301887,5.28301886792453,7.16981132075472,3.39622641509434,1.50943396226415,0
"E00033344",332,20,17,4,17,3,7,8,23,10,73,65,22,37,20,6,0,41.0090361445783,43,6.02409638554217,5.12048192771084,1.20481927710843,5.12048192771084,0.903614457831325,2.10843373493976,2.40963855421687,6.92771084337349,3.01204819277108,21.9879518072289,19.578313253012,6.62650602409639,11.144578313253,6.02409638554217,1.80722891566265,0
"E00033345",396,20,11,6,36,8,15,20,22,12,61,97,26,26,28,6,2,39.8207070707071,43,5.05050505050505,2.77777777777778,1.51515151515152,9.09090909090909,2.02020202020202,3.78787878787879,5.05050505050505,5.55555555555556,3.03030303030303,15.4040404040404,24.4949494949495,6.56565656565657,6.56565656565657,7.07070707070707,1.51515151515152,0.505050505050505
"E00033346",289,21,11,3,15,1,6,9,34,16,55,50,23,24,14,4,3,38.8996539792388,39,7.26643598615917,3.80622837370242,1.03806228373702,5.19031141868512,0.346020761245675,2.07612456747405,3.11418685121107,11.7647058823529,5.5363321799308,19.0311418685121,17.3010380622837,7.95847750865052,8.30449826989619,4.84429065743945,1.3840830449827,1.03806228373702
"E00033347",315,18,8,6,23,5,11,8,21,13,55,75,21,26,19,3,3,40.1047619047619,42,5.71428571428571,2.53968253968254,1.9047619047619,7.3015873015873,1.58730158730159,3.49206349206349,2.53968253968254,6.66666666666667,4.12698412698413,17.4603174603175,23.8095238095238,6.66666666666667,8.25396825396825,6.03174603174603,0.952380952380952,0.952380952380952
"E00033348",291,18,11,5,17,4,10,8,9,14,36,70,24,29,27,6,3,43.8797250859106,49,6.18556701030928,3.78006872852234,1.71821305841924,5.84192439862543,1.3745704467354,3.43642611683849,2.74914089347079,3.09278350515464,4.81099656357388,12.3711340206186,24.0549828178694,8.24742268041237,9.96563573883162,9.27835051546392,2.06185567010309,1.03092783505155
"E00033349",267,12,5,6,12,4,5,4,15,10,66,69,22,19,9,7,2,42.4419475655431,43,4.49438202247191,1.87265917602996,2.24719101123596,4.49438202247191,1.49812734082397,1.87265917602996,1.49812734082397,5.61797752808989,3.74531835205993,24.7191011235955,25.8426966292135,8.23970037453183,7.11610486891386,3.37078651685393,2.62172284644195,0.749063670411985
"E00033350",322,18,10,6,26,5,12,6,8,14,52,81,27,33,18,3,3,42.055900621118,45,5.59006211180124,3.1055900621118,1.86335403726708,8.07453416149068,1.5527950310559,3.72670807453416,1.86335403726708,2.48447204968944,4.34782608695652,16.1490683229814,25.1552795031056,8.38509316770186,10.2484472049689,5.59006211180124,0.93167701863354,0.93167701863354
"E00033351",300,18,7,3,23,5,6,10,19,15,48,62,21,30,29,2,2,42.1833333333333,43,6,2.33333333333333,1,7.66666666666667,1.66666666666667,2,3.33333333333333,6.33333333333333,5,16,20.6666666666667,7,10,9.66666666666667,0.666666666666667,0.666666666666667
"E00033352",255,21,9,4,13,4,9,7,13,22,58,43,13,23,11,2,3,37.5254901960784,36,8.23529411764706,3.52941176470588,1.56862745098039,5.09803921568627,1.56862745098039,3.52941176470588,2.74509803921569,5.09803921568627,8.62745098039216,22.7450980392157,16.8627450980392,5.09803921568627,9.01960784313725,4.31372549019608,0.784313725490196,1.17647058823529
"E00033353",254,21,4,3,11,2,9,4,14,15,56,50,17,30,15,3,0,40.9803149606299,41,8.26771653543307,1.5748031496063,1.18110236220472,4.33070866141732,0.78740157480315,3.54330708661417,1.5748031496063,5.51181102362205,5.90551181102362,22.0472440944882,19.6850393700787,6.69291338582677,11.8110236220472,5.90551181102362,1.18110236220472,0
"E00033354",214,10,1,1,6,0,3,5,7,11,45,58,20,28,14,1,4,47.4252336448598,48,4.67289719626168,0.467289719626168,0.467289719626168,2.80373831775701,0,1.4018691588785,2.33644859813084,3.27102803738318,5.14018691588785,21.0280373831776,27.1028037383178,9.34579439252336,13.0841121495327,6.54205607476635,0.467289719626168,1.86915887850467
"E00033355",277,18,8,2,20,5,8,9,23,6,71,65,17,15,7,2,1,37.3429602888087,40,6.49819494584837,2.88808664259928,0.72202166064982,7.22021660649819,1.80505415162455,2.88808664259928,3.24909747292419,8.30324909747292,2.16606498194946,25.6317689530686,23.4657039711191,6.13718411552347,5.41516245487365,2.52707581227437,0.72202166064982,0.36101083032491
