"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00033332",170,17,11,0,4,2,1,0,1,2,1,6,0,1,2,3,39,7,0,4,3,0,0,8,5,1,2,12,12,12,2,2,3,3,0,0,2,22,2,1,1,0,3,0,3,3,3,4,3,0,1,10,0,1,4,3,0,2,22,15,3,2,4,4,2,7,7,14,1,1,6,1,3,0,1,1,4,2,2,0,3,1,1,1,0,17,11,5,0,6,6,2,4,0,0,17,12,9,3,0,5,4,1,9,3,0,1,1,1,6,5,0,1,13,0,0,0,0,13,1,1,3,0,1,7
"E00033333",157,16,8,0,2,2,0,3,0,0,1,8,0,5,0,3,38,4,1,2,1,0,0,6,1,0,5,19,19,9,2,5,0,2,0,0,0,15,2,1,0,1,3,1,2,3,3,0,0,0,0,7,0,0,3,4,0,0,28,22,7,6,3,2,4,6,6,18,1,1,4,0,3,0,1,0,7,5,2,0,6,0,2,4,0,10,8,4,0,4,2,0,2,0,0,13,9,9,0,0,4,3,1,8,2,0,1,1,0,6,6,0,0,11,1,0,1,0,10,3,0,3,0,1,3
"E00033334",149,13,7,0,3,2,1,0,0,0,1,6,0,3,0,3,31,7,0,6,1,0,0,11,1,0,10,10,10,3,0,3,0,0,0,0,0,22,1,0,0,1,3,2,1,3,3,3,0,0,3,12,0,3,2,5,0,2,27,21,7,7,3,2,2,6,6,12,0,0,7,0,1,1,5,0,1,1,0,0,4,0,1,2,1,9,4,4,0,0,5,1,4,0,0,27,20,15,4,1,7,7,0,4,3,1,1,1,0,1,1,0,0,4,0,0,0,0,4,1,1,0,1,1,0
"E00033335",131,17,11,0,0,4,1,0,0,1,5,6,0,1,0,5,31,8,2,2,4,0,0,5,2,1,2,12,12,6,4,1,1,0,0,0,0,14,1,0,0,1,4,0,4,0,0,0,0,0,0,9,0,0,3,5,0,1,21,16,10,1,1,3,1,5,5,11,0,0,5,0,0,0,5,0,5,3,2,0,1,0,0,1,0,11,9,4,0,5,2,0,1,1,0,12,11,10,1,0,1,1,0,4,2,0,1,0,1,2,2,0,0,10,1,0,0,1,9,0,3,2,0,1,3
"E00033336",158,16,10,0,3,2,0,1,0,1,3,6,0,1,0,5,46,7,0,3,4,0,0,9,1,0,8,15,15,15,5,4,1,3,0,2,0,21,3,2,0,1,0,0,0,3,3,1,1,0,0,14,0,0,4,6,0,4,27,20,3,5,5,6,1,7,7,14,1,1,10,1,5,0,4,0,2,1,1,0,1,0,0,1,0,11,8,2,1,5,3,1,2,0,0,5,5,5,0,0,0,0,0,8,5,0,2,1,2,3,3,0,0,10,2,0,1,1,8,1,0,0,0,2,5
"E00033337",97,11,6,0,0,2,0,1,0,1,2,5,0,2,0,3,18,5,2,2,1,0,0,3,2,0,1,7,7,3,0,1,1,0,1,0,0,17,2,2,0,0,2,1,1,1,1,3,2,1,0,9,0,1,2,2,0,4,17,13,3,4,2,3,1,4,4,7,1,1,3,0,1,1,1,0,2,1,0,1,1,1,0,0,0,6,6,3,0,3,0,0,0,0,0,8,7,6,1,0,1,1,0,6,1,0,0,0,1,5,4,1,0,7,0,0,0,0,7,3,1,1,0,1,1
"E00033338",132,20,11,0,3,4,0,0,1,0,3,9,0,0,0,9,47,7,5,0,2,0,0,11,9,0,2,17,17,12,5,4,1,1,0,1,0,18,3,1,1,1,4,2,2,2,2,2,1,0,1,7,0,0,2,5,0,0,14,10,7,0,1,1,1,4,4,8,1,1,3,0,0,0,3,0,2,1,0,1,2,1,0,1,0,8,7,4,0,3,1,1,0,0,0,7,4,3,0,1,3,3,0,4,4,1,2,0,1,0,0,0,0,6,1,0,1,0,5,1,1,0,0,0,3
"E00033339",162,20,13,1,4,2,2,1,0,1,2,7,0,2,0,5,38,6,1,1,4,0,0,11,2,1,8,14,14,7,2,1,1,3,0,0,0,18,0,0,0,0,2,0,2,3,3,2,1,1,0,11,0,1,5,2,0,3,28,24,7,4,3,5,5,4,4,15,0,0,5,0,2,1,2,0,8,5,2,1,2,0,0,2,0,17,15,9,1,5,2,0,2,0,0,8,8,7,1,0,0,0,0,8,5,0,2,0,3,3,3,0,0,10,1,0,1,0,9,1,1,4,0,0,3
"E00033340",166,14,8,0,1,2,1,0,0,0,4,6,0,2,0,4,48,5,2,1,2,0,0,7,3,0,4,22,22,14,1,6,6,0,0,0,1,24,4,2,0,2,1,1,0,2,2,3,0,0,3,14,1,0,4,4,0,5,28,21,8,6,2,3,2,7,7,16,0,0,5,0,1,0,4,0,3,2,1,0,8,0,1,7,0,6,4,1,0,3,2,0,2,0,0,10,9,8,1,0,1,1,0,10,8,3,1,2,2,2,2,0,0,10,1,0,1,0,9,3,1,1,1,0,3
"E00033341",156,20,14,0,5,3,1,0,0,1,4,6,0,1,0,5,40,8,0,4,4,0,0,11,5,1,5,13,13,8,1,4,3,0,0,0,0,25,1,1,0,0,5,1,4,3,3,5,2,0,3,11,0,0,1,4,0,6,21,14,3,3,4,4,0,7,7,17,0,0,8,1,2,3,2,0,5,3,2,0,4,0,1,2,1,7,6,4,0,2,1,1,0,0,0,10,6,5,1,0,4,4,0,11,5,1,1,1,2,6,5,1,0,5,0,0,0,0,5,1,1,0,0,0,3
"E00033342",158,22,15,0,3,1,1,2,0,1,7,7,0,1,0,6,40,11,1,0,10,0,0,7,3,0,4,10,10,12,1,6,3,2,0,0,0,25,2,1,0,1,2,0,2,6,6,2,2,0,0,13,0,0,5,3,0,5,25,21,5,9,0,6,1,4,4,13,0,0,9,0,6,1,2,0,2,0,2,0,2,0,1,0,1,4,4,3,0,1,0,0,0,0,0,12,6,6,0,0,6,5,1,6,2,2,0,0,0,4,3,0,1,11,0,0,0,0,11,1,3,2,0,0,5
"E00033343",155,22,13,0,7,1,2,1,0,1,1,9,0,4,2,3,44,7,0,2,5,0,0,12,5,3,4,11,11,14,2,7,3,0,1,1,0,27,2,2,0,0,6,3,3,1,1,4,0,2,2,14,0,2,7,1,0,4,20,15,3,4,3,5,0,5,5,7,0,0,5,0,0,1,4,0,2,2,0,0,0,0,0,0,0,8,4,3,0,1,4,2,2,0,0,12,8,7,0,1,4,2,2,7,6,3,1,2,0,1,1,0,0,8,1,0,1,0,7,0,3,0,0,1,3
"E00033344",161,10,8,0,1,4,0,0,0,0,3,2,0,0,1,1,47,6,2,2,2,0,0,9,2,0,7,14,14,18,3,5,7,2,0,1,0,23,1,1,0,0,4,0,4,3,3,3,2,1,0,12,0,2,3,5,0,2,35,31,7,8,4,11,1,4,4,13,1,1,7,1,0,0,5,1,4,2,2,0,1,0,0,1,0,7,6,3,0,3,1,0,1,0,0,10,8,7,0,1,2,1,1,6,1,0,0,1,0,5,3,0,2,10,0,0,0,0,10,1,2,3,0,0,4
"E00033345",198,18,12,1,0,6,1,2,1,1,0,6,0,0,0,6,69,8,0,3,5,0,0,13,7,1,5,36,36,12,1,3,0,3,0,2,3,19,6,2,0,4,1,0,1,2,2,2,0,0,2,8,0,0,1,3,0,4,30,27,11,3,3,9,1,3,3,12,1,1,5,0,0,1,3,1,4,4,0,0,2,0,0,2,0,9,4,3,0,1,5,3,2,0,0,18,17,16,1,0,1,1,0,6,4,1,0,2,1,2,1,0,1,17,2,1,1,0,15,4,1,4,0,1,5
"E00033346",136,12,8,0,2,2,0,0,0,1,3,4,0,2,0,2,36,4,0,1,2,1,0,10,2,1,7,14,14,8,2,2,2,1,0,0,1,18,1,1,0,0,5,1,4,6,6,2,0,2,0,4,0,1,1,1,0,1,22,16,4,3,1,7,1,6,6,13,1,1,4,0,1,1,2,0,6,5,1,0,2,0,0,2,0,6,6,4,0,2,0,0,0,0,0,13,12,12,0,0,1,1,0,4,0,0,0,0,0,4,4,0,0,12,0,0,0,0,12,1,0,4,0,2,5
"E00033347",162,11,5,0,1,1,0,1,1,1,0,6,0,1,1,4,45,7,2,3,1,0,1,9,1,1,7,17,17,12,2,3,1,1,2,1,2,18,0,0,0,0,3,2,1,2,2,1,0,0,1,12,0,0,5,5,0,2,26,19,5,6,0,4,4,7,7,9,1,1,3,0,2,1,0,0,2,1,1,0,3,0,3,0,0,14,12,7,0,5,2,0,1,1,0,15,10,10,0,0,5,5,0,9,2,0,0,1,1,7,4,2,1,15,1,0,1,0,14,4,2,3,0,0,5
"E00033348",135,19,10,0,5,2,1,1,0,0,1,9,0,0,0,9,45,7,0,3,4,0,0,11,5,1,5,14,14,13,4,4,2,2,0,1,0,22,1,1,0,0,3,1,2,1,1,3,0,2,1,14,0,3,2,7,0,2,17,15,2,1,4,8,0,2,2,9,0,0,3,0,0,0,3,0,6,3,3,0,0,0,0,0,0,5,2,2,0,0,3,2,1,0,0,9,6,5,1,0,3,3,0,4,2,1,0,1,0,2,2,0,0,5,0,0,0,0,5,1,1,0,1,1,1
"E00033349",118,10,6,0,3,0,1,0,0,1,1,4,0,0,0,4,17,4,0,3,1,0,0,3,0,0,3,5,5,5,2,0,1,1,0,0,1,16,0,0,0,0,3,1,2,3,3,3,0,0,3,7,0,1,2,1,0,3,10,7,3,1,0,3,0,3,3,14,0,0,6,0,0,1,4,1,8,8,0,0,0,0,0,0,0,19,16,4,1,11,3,3,0,0,0,6,3,3,0,0,3,3,0,11,1,1,0,0,0,10,9,1,0,15,1,0,1,0,14,1,2,3,5,0,3
"E00033350",148,11,8,0,2,0,3,1,0,0,2,3,0,1,0,2,39,1,0,1,0,0,0,21,2,3,16,13,13,4,1,0,1,1,0,1,0,12,1,0,0,1,2,1,1,1,1,2,2,0,0,6,0,1,0,3,0,2,24,22,6,6,3,5,2,2,2,17,1,1,6,0,3,1,2,0,10,6,3,1,0,0,0,0,0,15,11,5,0,6,4,2,1,1,0,7,4,3,1,0,3,2,1,15,4,0,1,1,2,11,10,0,1,8,0,0,0,0,8,0,2,2,1,2,1
"E00033351",106,12,7,1,2,1,0,0,0,0,3,5,0,1,0,4,14,3,0,3,0,0,0,3,0,0,3,4,4,4,0,0,0,1,1,0,2,7,0,0,0,0,3,0,3,0,0,1,0,0,1,3,0,0,1,2,0,0,11,9,4,1,0,3,1,2,2,4,0,0,2,0,0,1,0,1,1,1,0,0,1,1,0,0,0,15,11,2,0,9,4,1,2,1,0,13,9,7,1,1,4,2,2,13,4,1,1,1,1,9,7,0,2,17,0,0,0,0,17,2,2,3,1,2,7
"E00033352",129,6,3,0,0,0,0,0,0,1,2,3,0,1,0,2,24,3,0,1,2,0,0,7,1,0,6,3,3,11,0,4,2,4,0,0,1,20,1,1,0,0,2,1,1,3,3,4,3,0,1,10,0,0,1,7,0,2,21,19,12,3,1,3,0,2,2,16,1,1,9,1,1,1,5,1,6,4,2,0,0,0,0,0,0,22,19,5,1,13,3,1,2,0,0,9,4,4,0,0,5,3,2,4,0,0,0,0,0,4,4,0,0,7,0,0,0,0,7,2,0,0,0,1,4
"E00033353",130,8,5,0,1,0,0,2,0,1,1,3,0,0,0,3,23,3,0,1,2,0,0,7,3,2,2,7,7,6,1,1,1,1,2,0,0,11,0,0,0,0,1,1,0,1,1,1,0,0,1,8,0,1,4,3,0,0,27,23,10,5,1,6,1,4,4,18,2,2,5,0,0,1,4,0,7,5,1,1,4,1,0,2,1,9,7,1,0,6,2,2,0,0,0,8,6,6,0,0,2,1,1,10,4,2,1,1,0,6,5,0,1,16,1,0,1,0,15,1,3,4,1,0,6
"E00033354",73,7,5,0,1,2,0,1,0,1,0,2,0,0,0,2,10,0,0,0,0,0,0,5,1,1,3,2,2,3,0,2,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,2,11,11,4,3,1,3,0,0,0,7,0,0,4,0,3,0,1,0,3,2,1,0,0,0,0,0,0,9,4,0,0,4,5,2,1,2,0,6,6,6,0,0,0,0,0,6,2,0,0,1,1,4,4,0,0,13,1,0,0,1,12,1,5,1,2,2,1
"E00033355",154,11,9,1,2,4,0,0,0,0,2,2,0,1,0,1,23,2,0,2,0,0,0,8,1,0,7,8,8,5,1,3,0,1,0,0,0,25,1,0,1,0,1,0,1,3,3,2,2,0,0,18,0,1,1,11,0,5,22,18,0,5,8,2,3,4,4,14,1,1,5,1,2,0,1,1,5,5,0,0,3,0,0,3,0,10,9,4,0,5,1,0,1,0,0,26,17,12,4,1,9,6,3,13,4,2,1,1,0,9,8,0,1,10,3,0,0,3,7,0,2,0,2,0,3
"E00033356",158,9,6,0,3,0,0,1,0,1,1,3,0,1,1,1,20,4,0,2,2,0,0,9,2,0,7,4,4,3,0,2,0,1,0,0,0,18,3,2,0,1,4,1,3,3,3,2,2,0,0,6,0,0,4,2,0,0,27,22,7,7,2,5,1,5,5,16,0,0,7,0,0,1,6,0,5,4,1,0,4,1,0,3,0,17,10,2,0,8,7,2,5,0,0,18,16,16,0,0,2,1,1,12,5,1,1,2,1,7,7,0,0,21,3,1,1,1,18,2,6,1,2,2,5
"E00033357",105,8,6,0,1,0,1,1,1,1,1,2,0,0,0,2,13,3,0,0,3,0,0,4,2,0,2,3,3,3,1,0,0,1,0,1,0,9,3,1,0,2,3,0,3,1,1,1,0,0,1,1,0,0,0,0,0,1,13,10,1,3,2,4,0,3,3,9,1,1,4,0,1,1,2,0,3,2,1,0,1,1,0,0,0,18,13,5,0,8,5,2,1,1,1,13,9,9,0,0,4,4,0,7,5,1,1,1,2,2,2,0,0,15,2,0,1,1,13,0,5,1,2,1,4
"E00033358",84,5,4,0,0,0,0,1,1,1,1,1,0,1,0,0,7,0,0,0,0,0,0,3,1,0,2,2,2,2,0,1,0,1,0,0,0,7,1,0,0,1,0,0,0,0,0,2,0,1,1,4,0,0,2,1,0,1,14,13,7,1,2,3,0,1,1,7,1,1,2,0,1,0,1,0,1,1,0,0,3,0,0,3,0,10,6,2,0,4,4,0,1,2,1,10,8,7,0,1,2,2,0,10,6,0,1,2,3,4,3,0,1,14,2,0,1,1,12,3,2,1,1,1,4
"E00033359",155,6,2,0,0,1,0,0,0,1,0,4,0,3,0,1,42,5,1,2,2,0,0,14,9,1,4,11,11,12,3,4,0,5,0,0,0,25,2,2,0,0,3,2,1,4,4,3,2,0,1,13,0,1,3,5,0,4,20,19,5,2,3,6,3,1,1,10,0,0,7,1,2,2,2,0,2,2,0,0,1,0,0,1,0,9,6,2,0,4,3,2,1,0,0,15,12,10,1,1,3,2,1,14,6,3,3,0,0,8,6,1,1,14,4,0,2,2,10,1,2,3,0,1,3
"E00033360",151,13,5,0,2,1,2,0,0,0,0,8,0,4,1,3,41,3,1,1,1,0,0,10,4,1,5,18,18,10,1,5,1,1,2,0,0,16,1,1,0,0,2,1,1,0,0,4,2,0,2,9,0,0,3,4,0,2,31,21,8,2,8,2,1,10,10,13,1,1,5,0,1,0,4,0,5,4,1,0,2,0,0,2,0,15,12,6,0,6,3,1,2,0,0,6,4,4,0,0,2,1,1,8,6,4,1,1,0,2,2,0,0,8,2,0,2,0,6,0,0,3,0,0,3
"E00033361",236,22,13,0,4,5,0,1,0,0,3,9,0,1,0,8,49,15,3,3,8,1,0,12,6,1,5,14,14,8,0,4,1,1,0,1,1,33,6,1,0,5,1,0,1,5,5,4,2,0,2,17,0,4,6,4,0,3,37,28,9,11,4,1,3,9,9,27,1,1,11,3,2,1,5,0,11,9,2,0,4,0,0,3,1,21,12,4,0,8,9,6,3,0,0,22,15,11,4,0,7,5,2,9,2,0,0,1,1,7,6,0,1,16,5,0,3,2,11,1,0,2,1,1,6
"E00033362",148,14,7,0,2,4,1,0,0,0,0,7,0,2,0,5,41,6,0,1,4,1,0,9,1,0,8,18,18,8,1,1,3,2,0,0,1,20,5,2,0,3,3,0,3,1,1,3,1,0,2,8,0,0,2,5,0,1,20,15,3,6,1,4,1,5,5,17,1,1,4,0,2,0,2,0,11,11,0,0,1,0,0,1,0,11,9,3,0,6,2,1,1,0,0,9,7,6,0,1,2,2,0,5,0,0,0,0,0,5,3,1,1,11,0,0,0,0,11,3,1,0,0,1,6
"E00033363",115,12,9,1,3,3,0,0,0,0,2,3,0,1,0,2,27,5,0,2,2,1,0,6,3,1,2,9,9,7,1,1,4,0,0,0,1,11,0,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,5,0,4,19,17,3,8,3,3,0,2,2,13,0,0,4,0,0,0,4,0,6,6,0,0,3,0,0,3,0,7,5,2,0,3,2,0,2,0,0,8,6,6,0,0,2,2,0,7,2,0,0,1,1,5,5,0,0,11,1,0,1,0,10,2,1,1,0,1,5
"E00033364",185,23,16,0,4,2,2,1,0,2,5,7,0,0,1,6,32,2,2,0,0,0,0,6,1,2,3,13,13,11,2,1,3,2,0,1,2,25,3,2,0,1,3,0,3,3,3,4,1,2,1,12,1,0,3,2,0,6,32,23,7,3,5,6,2,9,9,23,0,0,10,2,2,3,3,0,11,10,1,0,2,0,1,1,0,11,9,5,1,3,2,0,2,0,0,17,14,10,3,1,3,3,0,16,6,2,2,1,1,10,8,1,1,6,0,0,0,0,6,1,0,1,0,0,4
"E00033365",246,34,24,0,2,6,4,1,0,4,7,10,1,3,1,5,65,13,2,8,2,0,1,11,7,0,4,23,23,18,3,8,4,2,0,1,0,31,3,2,0,1,8,1,7,3,3,1,0,1,0,16,1,1,4,4,0,6,35,32,9,11,6,5,1,3,3,18,0,0,6,1,2,1,2,0,11,6,5,0,1,0,0,0,1,14,10,5,0,5,4,0,4,0,0,24,17,16,0,1,7,6,1,10,5,1,0,2,2,5,4,1,0,15,0,0,0,0,15,3,2,3,1,0,6
"E00033366",165,14,6,0,2,1,0,1,0,2,0,8,0,0,1,7,45,5,2,2,0,1,0,13,3,1,9,11,11,16,1,8,1,4,0,2,0,30,2,2,0,0,1,1,0,4,4,5,1,2,2,18,0,2,4,5,1,6,20,16,5,5,3,2,1,4,4,12,1,1,6,1,0,0,4,1,3,1,2,0,2,0,0,2,0,9,7,1,0,6,2,0,2,0,0,15,12,11,1,0,3,2,1,11,6,2,0,0,4,5,5,0,0,9,0,0,0,0,9,1,3,1,0,1,3
"E00033367",172,12,6,2,1,1,0,0,0,1,1,6,0,2,0,4,51,7,0,4,3,0,0,8,4,2,2,25,25,11,4,4,0,0,0,1,2,31,2,1,0,1,4,0,4,1,1,13,7,3,3,11,0,1,0,5,0,5,16,13,3,4,1,4,1,3,3,10,1,1,3,0,0,1,2,0,2,2,0,0,4,0,0,4,0,11,9,4,0,5,2,0,0,1,1,23,20,15,2,3,3,3,0,6,1,0,1,0,0,5,5,0,0,12,1,0,0,1,11,2,1,2,0,2,4
"E00033368",143,14,9,2,1,2,1,0,1,0,2,5,0,1,0,4,42,5,2,1,2,0,0,13,8,1,4,14,14,10,2,1,1,4,0,1,1,18,2,0,0,2,2,0,2,3,3,2,1,0,1,9,0,0,4,3,0,2,9,4,1,1,1,0,1,5,5,13,0,0,4,1,1,0,2,0,4,2,2,0,5,2,0,3,0,7,6,5,0,1,1,1,0,0,0,16,12,12,0,0,4,3,1,9,5,0,0,4,1,4,4,0,0,15,0,0,0,0,15,0,3,6,0,4,2
"E00033369",205,23,10,1,2,2,0,1,1,0,3,13,0,5,0,8,82,8,2,1,5,0,0,23,14,4,5,36,36,15,2,7,4,0,0,0,2,20,2,1,0,1,4,0,4,4,4,2,2,0,0,8,0,1,3,3,0,1,18,10,4,3,2,1,0,8,8,18,0,0,9,0,0,2,7,0,7,1,6,0,2,0,1,1,0,12,5,3,0,2,7,2,4,1,0,14,9,7,1,1,5,5,0,6,2,2,0,0,0,4,3,1,0,12,2,0,1,1,10,2,1,2,0,1,4
"E00033370",124,5,2,0,0,0,1,0,0,0,1,3,0,0,0,3,43,6,4,0,2,0,0,9,5,0,4,13,13,15,4,5,4,0,1,0,1,13,2,0,0,2,2,0,2,0,0,2,2,0,0,7,0,0,0,4,0,3,20,13,4,2,3,4,0,7,7,15,0,0,7,0,4,1,2,0,6,3,3,0,2,0,0,2,0,13,8,4,0,4,5,3,2,0,0,7,5,5,0,0,2,0,2,5,0,0,0,0,0,5,3,0,2,3,0,0,0,0,3,0,2,0,0,0,1
"E00033371",160,18,14,0,1,2,1,2,0,3,5,4,0,1,1,2,47,5,2,0,3,0,0,9,4,2,3,19,19,14,3,2,4,3,1,1,0,24,2,1,0,1,3,0,3,3,3,3,3,0,0,13,0,1,4,3,0,5,27,17,4,5,5,1,2,10,10,12,1,1,5,0,2,0,3,0,3,1,2,0,3,0,0,0,3,11,6,3,1,2,5,1,4,0,0,9,7,7,0,0,2,2,0,5,1,1,0,0,0,4,3,0,1,7,1,0,1,0,6,1,0,1,0,0,4
"E00033372",149,17,12,0,1,2,1,1,0,3,4,5,0,0,0,5,34,8,0,2,6,0,0,9,4,1,4,8,8,9,1,1,1,5,0,1,0,14,3,0,1,2,1,0,1,1,1,2,2,0,0,7,0,0,3,1,0,3,13,12,4,3,1,4,0,1,1,14,0,0,7,2,1,0,3,1,3,1,2,0,4,0,0,4,0,19,17,4,0,13,2,2,0,0,0,19,14,11,0,3,5,3,2,4,2,1,0,0,1,2,1,1,0,15,1,0,1,0,14,1,5,0,0,1,7
"E00033373",237,25,18,0,9,1,2,1,0,1,4,7,0,0,0,7,42,7,0,3,4,0,0,16,4,0,12,12,12,7,1,2,0,4,0,0,0,23,1,1,0,0,2,1,1,5,5,4,2,0,2,11,0,1,3,5,0,2,37,26,6,8,3,7,2,11,11,21,0,0,6,0,2,1,2,1,9,6,2,1,6,1,1,4,0,17,13,4,0,9,4,3,1,0,0,24,17,17,0,0,7,5,2,18,10,3,2,3,2,8,8,0,0,30,4,0,2,2,26,5,3,3,2,1,12
"E00033374",148,12,9,1,1,2,0,1,1,1,2,3,0,0,0,3,45,10,1,5,3,1,0,18,11,1,6,13,13,4,1,3,0,0,0,0,0,22,1,0,0,1,2,0,2,2,2,2,0,2,0,15,0,1,6,4,0,4,24,19,7,4,4,3,1,5,5,8,1,1,4,0,1,0,3,0,2,2,0,0,1,0,0,1,0,14,10,6,0,4,4,0,1,2,1,12,7,7,0,0,5,3,2,8,3,2,1,0,0,5,5,0,0,3,0,0,0,0,3,0,0,0,0,0,3
"E00033375",149,28,22,1,2,10,2,0,0,3,4,6,0,0,1,5,63,5,0,1,2,2,0,24,20,0,4,16,16,18,11,4,1,2,0,0,0,24,0,0,0,0,4,2,2,0,0,4,3,0,1,16,1,1,7,4,0,3,9,6,3,0,1,2,0,3,3,6,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,2,1,7,5,4,0,1,2,1,0,1,0,4,3,3,0,0,1,1,0,3,1,0,0,1,0,2,2,0,0,5,0,0,0,0,5,1,1,0,0,1,2
"E00033376",125,16,10,0,1,3,0,1,0,2,3,6,0,3,0,3,49,8,2,2,3,1,0,12,6,2,4,18,18,11,3,3,2,0,1,0,2,18,3,1,0,2,0,0,0,2,2,3,2,0,1,10,0,1,2,2,0,5,15,12,4,4,0,4,0,3,3,5,1,1,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,7,5,2,0,3,2,0,0,2,0,8,6,4,2,0,2,0,2,1,1,0,0,1,0,0,0,0,0,6,0,0,0,0,6,1,2,0,1,0,2
"E00033377",169,17,12,1,4,0,0,1,1,3,2,5,0,1,1,3,55,12,2,2,8,0,0,13,9,2,2,20,20,10,3,2,3,1,0,1,0,23,4,2,0,2,4,4,0,1,1,3,1,2,0,11,0,2,3,3,0,3,19,13,6,1,3,2,1,6,6,12,2,2,4,0,0,3,1,0,4,3,1,0,2,0,0,1,1,20,17,6,2,9,3,1,2,0,0,11,8,6,1,1,3,2,1,6,3,0,0,3,0,3,1,0,2,6,1,0,1,0,5,0,1,1,0,2,1
"E00033378",172,21,14,0,3,1,1,0,0,5,4,7,0,1,0,6,65,6,0,1,3,0,2,19,9,5,5,24,24,16,5,5,3,3,0,0,0,17,2,1,0,1,5,1,4,0,0,0,0,0,0,10,0,2,0,5,0,3,22,17,5,1,3,4,4,5,5,11,0,0,3,0,2,0,1,0,2,1,1,0,6,1,0,3,2,8,8,4,0,4,0,0,0,0,0,14,10,9,0,1,4,4,0,7,2,0,0,1,1,5,4,0,1,7,1,1,0,0,6,0,2,1,0,0,3
"E00033379",145,9,9,0,1,4,0,0,0,2,2,0,0,0,0,0,49,5,1,1,3,0,0,14,6,2,6,19,19,11,1,4,2,0,0,2,2,23,5,0,0,5,2,2,0,3,3,1,1,0,0,12,1,1,3,3,1,3,14,13,2,4,2,3,2,1,1,7,2,2,1,0,0,0,1,0,1,1,0,0,3,0,0,3,0,16,11,2,0,9,5,2,2,1,0,17,13,9,3,1,4,3,1,5,0,0,0,0,0,5,3,1,1,5,1,0,1,0,4,1,1,1,0,1,0
"E00033380",139,10,4,0,1,0,1,0,0,0,2,6,0,0,1,5,35,7,1,3,2,0,1,8,3,1,4,15,15,5,2,1,0,0,0,0,2,19,5,3,0,2,3,0,3,1,1,3,2,1,0,7,0,0,5,2,0,0,15,12,5,3,2,2,0,3,3,16,1,1,4,1,2,0,1,0,8,6,2,0,3,0,0,3,0,11,10,5,1,4,1,0,1,0,0,13,13,10,2,1,0,0,0,5,3,1,2,0,0,2,2,0,0,15,0,0,0,0,15,3,1,7,1,0,3
"E00033381",72,11,4,1,0,1,0,1,0,0,1,7,0,2,0,5,24,3,0,1,2,0,0,3,0,0,3,7,7,11,7,3,0,0,0,1,0,9,0,0,0,0,0,0,0,3,3,2,1,0,1,4,0,0,1,2,0,1,13,11,4,2,3,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,2,3,1,2,0,0,6,6,5,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0
