"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00033498",112,3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,0,5,1,3,2,2,2,0,1,2,3,3,3,0,1,0,3,2,1,1,2,2,0,1,1,0,2,0,0,8,5,3,1,3,0,0,0,2,4,6,2,2,3,0,0,0,0,1,1,1,0,1,0,1,1,2,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033501",123,2,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,4,2,0,1,1,2,1,4,2,1,4,2,2,0,3,2,1,1,2,1,1,0,6,3,0,1,3,2,2,2,3,0,3,5,3,2,4,2,1,2,1,1,2,3,1,2,1,2,1,1,0,0,0,0,1,1,1,2,1,1,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00033502",240,6,5,8,1,3,3,4,2,5,0,2,3,4,2,2,5,1,3,4,5,2,6,2,3,1,0,4,6,5,3,1,4,7,5,6,5,3,3,3,2,2,5,8,2,4,2,7,3,8,4,5,4,4,3,2,3,1,0,1,1,2,1,3,0,2,0,0,2,0,1,0,1,2,2,0,2,3,1,0,5,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00033503",247,4,6,4,4,3,3,3,2,7,3,3,4,5,3,4,1,1,1,3,2,2,6,3,3,6,1,5,1,2,3,5,3,5,1,2,6,2,4,6,8,3,7,4,4,3,5,4,6,5,6,3,1,4,3,2,1,3,5,1,2,2,2,4,3,0,0,2,2,2,2,2,1,1,1,1,0,2,1,0,0,1,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"E00033504",315,2,2,4,2,2,2,2,3,3,4,7,8,5,3,3,6,6,9,5,3,7,5,5,1,4,1,2,5,6,4,4,3,2,5,6,2,3,5,5,3,2,5,4,3,5,3,1,2,9,6,7,4,5,3,0,0,5,4,5,3,9,2,7,4,3,3,2,4,2,3,0,3,0,1,2,4,5,1,4,2,7,1,2,0,2,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0
"E00033505",215,1,3,3,3,0,3,3,3,4,0,3,2,0,4,1,1,4,2,3,2,5,3,0,3,2,5,0,5,2,2,3,2,5,1,2,8,2,5,5,5,2,3,4,4,2,4,1,0,2,2,2,2,4,4,3,4,4,2,2,3,4,5,5,2,1,2,3,0,0,5,1,0,3,1,1,0,4,0,1,2,0,1,3,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"E00033506",305,2,2,4,4,6,3,2,2,3,8,3,4,12,4,7,3,6,4,5,3,12,4,4,5,2,2,3,4,3,7,3,1,0,3,4,3,2,5,4,2,8,3,1,9,3,3,2,2,6,6,0,5,7,7,6,2,3,4,5,3,3,3,2,3,4,0,1,1,2,1,1,0,1,4,2,5,2,6,1,4,0,1,0,5,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0
"E00033507",247,2,5,4,0,0,4,2,3,3,2,2,0,3,3,3,3,3,3,5,4,3,2,2,2,2,3,3,5,8,8,6,14,5,2,3,1,3,7,3,3,4,3,2,2,6,4,2,4,4,6,3,3,10,3,7,1,2,0,5,4,2,2,3,2,2,1,5,1,3,0,0,2,2,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033508",228,1,1,1,2,1,2,3,0,1,2,0,4,1,4,4,1,5,4,5,2,1,1,2,3,2,2,6,3,1,4,1,2,5,6,4,3,4,0,2,1,1,4,7,1,1,5,4,1,2,1,1,6,6,0,2,4,2,2,2,1,1,1,1,3,3,2,5,3,3,3,5,3,4,5,1,5,0,4,1,1,2,4,1,1,1,0,4,0,1,5,1,1,0,0,1,1,0,0,1,0,0
"E00033509",287,7,1,8,3,5,8,2,1,1,1,9,4,6,5,8,3,7,4,8,5,2,2,3,1,2,10,9,3,5,4,2,4,2,4,6,5,6,2,3,1,4,3,7,6,2,0,1,5,7,5,4,5,3,0,1,3,2,3,2,2,1,6,0,1,6,2,3,3,6,2,2,0,3,1,0,3,0,1,1,0,1,0,3,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00033510",290,4,0,1,3,3,0,3,5,6,1,0,6,4,2,2,6,6,3,4,7,2,4,7,3,5,3,4,8,2,4,3,3,2,1,0,2,1,1,8,3,7,4,2,7,4,5,6,5,4,4,6,7,6,5,4,4,7,7,5,3,2,3,4,4,6,4,3,0,0,2,2,2,4,0,0,5,4,1,0,0,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033511",232,5,3,1,2,3,4,3,2,3,2,2,4,3,2,1,1,2,6,3,5,2,2,4,10,3,2,11,1,5,8,2,3,5,2,1,3,8,6,5,4,3,5,4,0,1,2,3,2,1,3,3,2,3,6,2,2,2,0,3,3,5,1,2,1,2,3,2,1,2,1,3,0,2,2,1,1,1,0,0,2,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00033512",209,2,3,0,4,2,2,2,1,3,1,3,0,6,6,0,2,6,4,3,4,4,7,3,4,1,5,3,1,1,7,1,2,2,4,1,1,2,4,4,2,4,5,2,1,3,7,2,3,2,4,1,5,4,2,4,0,4,3,6,7,0,5,1,3,1,3,1,0,0,1,0,1,2,1,1,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033513",293,5,6,4,9,2,5,2,1,4,3,5,4,2,5,5,5,9,4,6,6,4,2,1,1,6,4,7,3,3,8,2,6,7,0,4,2,4,3,8,1,6,4,7,4,4,9,8,4,4,7,2,3,2,4,7,0,3,1,3,1,1,2,1,1,0,2,3,0,1,2,1,4,0,2,2,1,1,0,2,3,2,2,0,1,1,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"E00033514",234,3,1,6,1,4,1,0,3,3,4,0,3,3,2,1,2,3,1,4,3,4,1,3,6,1,2,5,2,0,0,2,0,6,3,3,0,2,1,2,2,5,2,1,4,1,3,1,3,4,5,4,4,5,3,1,2,4,1,4,3,4,9,2,4,1,3,1,3,5,2,5,2,4,6,4,3,1,4,0,1,2,4,3,1,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"E00033515",281,3,3,3,1,0,4,5,6,6,4,2,2,2,7,3,1,2,2,3,2,4,5,6,5,3,3,10,4,9,3,2,4,10,3,2,3,4,0,0,3,8,2,10,4,6,5,3,5,3,7,3,2,7,3,4,7,1,1,6,4,7,1,0,4,3,1,2,2,1,1,0,0,1,2,1,2,3,1,1,1,1,1,3,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00033516",251,2,1,5,4,5,1,1,1,3,2,0,1,3,0,1,5,3,3,2,2,5,3,2,2,5,3,6,2,7,5,9,11,5,4,3,8,5,0,3,2,2,6,4,3,3,4,4,2,2,4,0,5,6,3,2,1,4,2,2,1,2,3,0,6,2,4,3,3,5,0,2,6,1,1,1,0,0,2,0,1,1,2,1,1,3,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00033517",298,5,3,6,4,6,5,2,3,1,2,2,4,0,4,2,4,1,3,7,3,8,5,7,4,4,2,2,4,2,7,7,2,3,7,3,2,5,3,2,8,5,3,6,4,5,3,3,4,6,6,3,6,4,8,2,4,3,4,2,2,3,1,1,3,5,1,4,2,4,3,2,3,3,0,3,1,3,0,6,1,2,2,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"E00033518",254,4,4,3,9,2,3,3,6,2,3,3,5,2,4,1,2,4,9,4,3,5,2,5,1,3,1,3,3,6,9,5,4,3,6,7,3,7,4,6,3,6,5,5,3,5,3,5,1,0,3,1,2,2,3,2,4,1,0,4,0,5,2,1,2,1,2,2,0,3,0,3,0,2,3,0,0,0,2,1,0,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033519",329,4,5,6,4,2,5,7,6,4,7,10,4,6,5,3,9,2,5,8,4,2,6,0,1,4,4,2,4,2,8,7,4,4,3,5,2,4,5,2,6,6,3,7,8,4,3,8,1,5,1,6,2,6,4,3,4,1,7,4,3,3,5,5,3,1,3,1,1,2,2,0,3,1,2,4,2,3,1,7,0,1,2,2,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"E00033520",186,2,1,2,1,1,2,3,1,2,1,1,0,1,2,3,2,1,1,0,3,1,1,3,3,3,2,1,1,3,2,6,4,6,3,1,7,3,3,2,6,4,4,2,2,4,3,4,1,6,1,2,2,2,5,6,1,1,0,4,1,2,1,1,2,5,2,2,1,3,0,1,3,0,2,2,1,1,2,0,0,1,1,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0
"E00033521",246,5,7,2,4,2,6,0,4,0,0,1,4,2,0,1,1,0,2,2,7,4,10,2,13,5,3,3,5,9,4,9,4,3,3,1,2,4,3,4,5,1,5,3,2,4,2,3,3,8,5,4,5,1,3,1,0,5,0,1,1,0,2,2,5,1,2,3,0,3,3,6,5,1,2,1,0,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033522",285,6,7,7,2,2,5,4,2,4,0,3,1,3,3,6,2,3,2,3,4,0,11,5,7,6,3,3,6,2,0,8,4,4,10,5,4,1,3,2,4,6,7,3,1,5,2,6,2,1,5,6,3,3,5,4,3,5,4,2,2,0,2,4,5,2,2,2,0,3,3,1,3,1,1,5,2,2,0,2,3,2,1,2,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"E00033523",341,5,7,6,11,6,3,2,4,10,3,5,3,3,1,2,4,4,1,3,5,6,8,3,5,7,5,7,5,3,4,3,5,3,7,4,3,4,5,2,1,5,5,10,1,5,3,5,7,6,4,1,0,6,6,5,1,3,2,4,5,3,9,3,6,8,2,5,5,2,4,2,5,1,3,1,4,6,0,0,1,1,3,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"E00033524",416,1,6,9,2,6,6,4,4,4,5,5,4,3,1,3,8,2,1,3,7,5,8,5,5,10,6,11,15,4,15,12,15,9,6,6,4,7,5,3,3,8,2,6,5,6,6,4,6,6,4,5,0,6,6,5,7,5,7,6,4,1,1,5,4,2,2,1,3,3,5,2,3,5,5,3,1,7,2,5,1,1,1,0,2,1,2,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1
"E00033525",331,2,5,3,2,2,1,7,1,4,3,7,4,6,4,3,5,2,4,4,9,6,6,5,5,2,4,1,2,3,1,2,3,3,3,2,2,3,3,2,3,5,5,6,5,9,7,10,9,5,10,10,3,6,5,3,4,2,1,4,1,5,1,3,5,3,0,1,1,3,2,4,3,2,9,2,4,3,2,10,4,2,0,0,2,3,2,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
"E00033526",269,7,2,5,2,2,3,1,1,3,2,0,4,6,3,3,1,6,1,4,3,4,6,2,1,0,5,7,9,4,4,2,7,2,6,5,2,1,2,2,5,5,4,5,9,6,3,7,4,5,9,7,5,4,2,3,2,2,1,0,6,1,2,3,0,2,0,0,0,3,3,2,1,1,0,4,3,0,4,3,7,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00033527",384,2,1,3,5,5,3,4,2,10,5,8,6,3,1,6,5,4,9,6,3,6,5,6,4,6,8,3,2,5,5,2,4,3,3,2,6,6,5,6,4,6,9,4,3,2,4,6,7,8,6,6,4,8,5,7,8,4,4,4,2,0,3,6,3,6,2,4,6,6,3,5,3,3,2,7,2,3,5,5,6,1,2,2,4,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0
"E00033528",256,1,0,4,0,2,3,3,2,3,2,4,4,4,3,2,3,2,2,1,2,4,1,2,1,2,5,1,3,2,3,0,2,2,3,3,3,1,3,7,2,10,2,3,3,5,7,6,3,3,4,3,8,5,10,3,6,2,2,7,2,5,3,4,1,5,1,4,3,4,3,1,4,3,1,3,5,2,2,1,1,0,0,0,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
"E00033530",448,2,1,4,4,9,6,4,12,7,3,8,9,8,9,5,9,11,6,6,13,6,6,8,2,5,3,7,4,1,3,2,7,0,4,3,3,5,7,5,6,6,9,16,8,11,12,15,8,11,11,9,10,6,6,3,5,7,5,5,4,2,3,5,5,5,6,1,3,1,2,0,1,2,4,2,3,5,3,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00033531",359,2,2,1,1,5,0,7,4,2,1,6,6,4,12,7,5,5,4,4,8,5,4,3,4,3,7,1,5,3,0,3,0,0,2,2,3,5,3,4,5,6,3,7,6,8,8,4,5,4,7,3,3,10,6,2,7,7,11,8,3,7,4,6,4,6,8,5,4,6,4,3,5,7,6,3,1,2,1,1,0,1,4,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"E00033532",392,2,3,0,3,4,1,3,3,6,3,4,1,6,1,6,8,5,1,8,6,9,7,6,8,3,5,3,1,4,2,1,0,5,3,3,2,8,2,3,4,2,1,3,3,2,4,10,8,10,7,4,17,9,6,8,9,10,5,8,11,7,8,7,4,8,4,4,2,3,4,5,4,3,5,2,5,3,1,2,3,1,5,0,0,0,2,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0
"E00033533",235,3,1,0,2,2,2,0,2,2,1,5,2,5,4,2,5,4,3,3,2,5,2,4,1,1,6,3,3,2,2,0,4,0,2,2,1,0,2,2,1,1,3,1,3,3,3,4,3,2,2,6,4,2,4,9,6,4,6,8,6,7,3,3,3,2,0,1,2,6,1,6,5,2,1,2,3,3,1,2,2,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00033534",218,1,1,0,0,1,0,0,0,2,1,1,1,1,2,1,3,2,1,1,1,3,1,4,4,3,6,4,3,9,4,3,2,1,1,1,2,2,2,1,3,3,3,4,2,7,3,3,2,3,4,2,2,5,2,6,4,0,5,0,3,3,3,1,3,2,4,1,3,6,0,1,0,6,1,5,5,4,2,2,5,3,1,0,1,2,1,2,1,0,1,2,1,1,0,2,0,0,0,0,1,0
"E00033535",305,1,3,2,4,3,1,1,6,4,2,3,4,0,0,6,2,3,5,0,2,3,5,5,5,7,3,6,5,3,4,4,1,1,3,2,5,3,4,3,7,6,3,5,5,3,4,4,3,3,4,3,7,8,5,4,3,5,2,3,4,8,9,5,3,4,2,6,1,3,4,2,1,4,4,4,3,6,4,2,1,2,1,1,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033536",314,5,6,3,2,4,4,6,3,3,4,0,3,2,3,1,7,2,7,5,2,3,3,1,6,6,4,1,7,3,5,4,3,1,4,1,5,2,3,2,5,2,7,8,4,2,6,3,9,6,8,5,3,5,8,1,3,7,4,6,5,2,6,3,7,3,2,3,2,4,1,0,6,4,1,1,0,4,1,1,5,0,2,3,4,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"E00033537",288,4,4,4,1,4,5,2,3,1,4,0,0,3,1,7,5,2,7,4,5,2,1,6,4,3,3,8,3,3,5,1,2,3,1,5,3,6,3,4,4,1,6,7,6,5,6,2,2,5,2,3,6,5,3,4,4,7,6,6,3,1,1,1,2,4,3,3,2,6,1,2,2,2,1,4,4,3,3,3,3,1,3,1,1,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"E00033538",320,3,2,1,3,1,1,2,0,0,3,1,3,2,2,3,6,2,5,6,3,6,5,3,3,4,0,5,2,1,5,3,4,1,2,1,4,2,1,3,1,4,6,5,6,4,7,6,9,5,10,9,6,4,4,2,2,7,5,2,6,4,3,7,5,7,3,7,4,4,3,4,4,2,4,3,2,2,4,1,6,2,4,1,1,4,3,2,1,3,3,0,1,2,0,0,0,0,0,0,0,0
"E00033539",315,6,5,3,5,3,3,3,2,3,5,3,3,3,2,2,5,3,5,3,7,5,4,4,5,5,3,6,0,3,9,3,7,5,2,4,4,4,9,3,7,6,3,8,7,1,11,7,11,3,4,8,6,3,3,5,10,0,5,3,2,3,5,3,2,2,2,2,5,2,1,4,1,1,1,1,1,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033540",314,6,1,5,2,1,3,0,0,4,2,2,2,5,3,4,7,7,8,3,6,3,2,4,5,6,3,7,4,1,5,5,3,4,3,1,6,3,2,5,7,1,2,4,4,5,4,6,11,7,16,6,5,5,4,7,2,2,6,4,4,2,4,0,4,4,0,4,3,1,1,2,3,0,3,3,4,3,3,2,1,3,0,0,3,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"E00033541",323,3,0,2,1,1,5,5,5,5,2,3,5,6,1,2,6,2,6,4,4,5,7,1,3,2,5,6,1,5,3,2,2,1,2,1,3,4,2,1,2,7,13,2,9,6,8,6,5,4,4,6,3,4,5,5,5,3,6,6,4,7,0,1,4,4,3,3,3,4,2,2,4,7,8,2,3,4,3,4,4,3,1,0,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00033542",271,0,3,3,2,0,4,5,2,6,6,3,2,4,4,4,2,2,1,4,3,1,6,2,2,6,2,3,2,1,3,3,12,2,3,3,3,1,2,4,3,7,4,6,5,5,6,4,4,2,6,3,2,1,2,1,1,4,4,4,3,2,5,3,2,3,6,3,1,2,3,3,3,4,6,5,3,1,4,2,4,1,1,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00033543",254,2,0,4,4,2,1,4,5,3,0,3,1,2,1,3,1,4,3,1,5,5,7,3,3,2,2,1,4,3,3,2,2,4,4,1,5,3,1,3,3,4,3,5,0,2,9,9,4,2,5,2,3,1,3,3,6,1,6,5,5,4,3,3,0,4,2,3,5,1,3,1,3,3,0,5,1,1,4,1,6,1,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00033544",227,8,3,3,3,4,4,1,2,2,2,0,0,2,1,3,1,5,2,2,2,4,2,5,1,5,2,1,1,7,2,7,4,4,9,1,4,2,2,0,2,2,1,1,5,1,4,6,2,1,4,2,5,2,2,5,4,1,4,4,5,1,3,1,4,2,2,4,3,2,0,1,3,0,1,4,3,1,2,0,1,1,2,0,1,1,1,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0
"E00033545",257,4,4,2,2,3,1,5,3,1,4,1,1,5,5,2,0,2,1,2,1,0,0,4,2,0,1,2,3,6,2,2,3,4,6,5,1,1,3,3,2,0,3,8,2,3,4,0,2,1,2,0,2,2,5,2,2,3,4,5,10,4,4,4,5,5,3,1,6,7,2,3,5,2,1,2,5,4,5,1,0,5,0,1,2,5,3,1,3,2,3,0,1,1,2,0,0,0,0,0,0,0
"E00033546",356,3,0,5,0,0,3,1,4,1,3,2,4,8,6,5,6,1,12,2,5,5,5,3,7,6,7,9,0,3,2,1,0,3,1,3,3,4,2,0,1,8,5,7,7,1,4,9,3,4,10,9,12,7,5,8,5,8,8,2,1,6,3,3,7,6,2,5,2,1,1,4,1,10,4,2,4,3,4,4,3,3,1,3,0,4,1,1,1,1,1,2,1,0,1,0,0,0,1,0,0,1
"E00033547",292,4,1,1,2,6,3,6,2,5,5,2,3,3,6,8,1,2,3,3,4,1,1,5,5,4,5,7,6,1,7,5,2,1,3,5,1,4,2,4,3,6,4,3,6,4,7,3,3,4,8,4,3,8,4,7,6,3,4,4,1,7,4,2,4,2,5,1,2,2,3,1,0,2,3,2,3,2,0,1,0,3,2,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"E00033548",235,7,3,2,6,2,2,5,2,0,0,2,1,5,1,2,4,2,5,3,1,2,1,3,3,2,8,9,4,1,1,0,6,2,4,5,3,3,4,2,1,5,5,1,2,14,3,3,4,3,8,3,4,3,0,1,0,5,2,1,4,0,3,3,2,2,3,1,2,2,1,3,3,4,1,0,0,2,1,2,2,2,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
"E00033549",337,3,1,3,0,2,2,3,1,4,2,5,5,7,4,1,2,4,9,5,3,2,3,1,6,2,2,5,2,0,3,1,1,3,3,4,0,6,1,1,3,9,4,2,10,8,5,5,4,2,7,7,7,4,3,8,4,3,1,1,9,7,6,0,3,3,5,6,3,9,7,7,10,4,5,4,3,2,3,4,4,3,3,4,1,1,1,3,3,1,0,1,2,1,0,0,0,0,0,0,0,0
"E00033550",301,3,4,4,3,3,5,2,4,3,4,3,3,3,4,3,4,6,1,5,4,3,1,1,3,3,6,1,4,3,3,1,3,2,2,5,5,3,4,2,4,4,5,6,4,6,2,2,6,3,5,1,5,5,2,3,3,8,8,7,3,8,4,7,6,5,2,2,1,2,3,3,2,3,1,6,4,1,2,2,4,1,2,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033551",219,2,2,0,2,2,2,4,0,4,0,4,3,6,2,3,1,3,2,1,2,1,3,4,0,3,1,2,3,0,1,4,2,0,3,2,1,1,3,1,0,0,5,2,3,2,2,4,2,3,3,0,2,2,5,3,1,3,1,1,1,4,2,1,5,4,3,5,2,2,3,4,1,4,2,4,0,6,0,1,4,2,3,6,2,5,5,6,3,0,2,2,1,0,0,0,0,0,0,0,0,0
"E00033552",330,2,5,4,3,4,3,7,6,0,3,5,8,8,5,6,9,1,1,5,3,5,2,2,1,2,7,1,2,3,5,3,2,1,1,2,4,2,2,7,5,8,5,5,6,3,4,9,5,7,5,6,1,2,3,4,3,4,4,7,2,2,3,7,4,6,6,5,6,1,2,1,4,3,8,0,2,4,0,6,1,3,1,2,0,5,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"E00033553",354,1,3,4,1,1,6,4,2,5,2,4,5,3,1,4,4,4,6,3,3,5,4,6,6,4,2,7,2,2,5,1,3,1,5,4,0,6,3,4,2,3,3,6,2,3,8,3,5,5,4,5,5,9,5,4,8,2,2,4,4,3,12,6,5,9,6,5,5,2,9,6,6,2,7,2,2,4,2,3,2,4,6,1,3,1,3,1,4,1,0,1,1,0,1,0,0,0,0,0,1,0
"E00033554",331,0,2,2,2,4,3,2,2,4,1,3,9,3,4,5,4,5,6,8,8,4,5,5,5,3,2,6,3,3,3,1,1,2,2,4,1,4,0,5,1,7,2,8,6,6,5,5,5,7,4,4,7,9,6,7,5,5,3,8,5,3,5,5,8,3,5,4,2,3,4,4,1,3,4,3,2,0,3,3,2,3,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00033555",269,1,2,2,3,0,1,2,0,1,1,2,3,3,1,2,4,4,2,1,5,3,1,3,4,5,0,5,2,1,1,2,3,1,4,6,2,2,2,1,2,4,6,3,3,7,3,3,3,8,2,4,3,2,7,2,6,2,1,1,6,1,3,6,6,8,10,2,4,2,3,4,1,3,9,8,3,4,2,3,2,6,1,2,0,2,1,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0
"E00033556",312,7,1,1,4,3,5,6,2,2,5,2,8,8,5,5,3,3,8,3,3,1,6,5,3,0,2,1,1,0,2,1,4,6,4,3,1,4,6,3,9,1,4,6,5,9,4,6,10,3,3,5,1,6,4,3,4,3,2,5,2,2,3,2,7,2,4,1,1,3,2,1,5,2,6,4,3,3,6,1,6,4,1,0,5,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"E00033557",317,0,1,3,8,4,1,5,3,3,5,5,5,5,4,5,0,7,5,2,1,0,5,2,4,4,2,6,0,2,3,3,4,1,2,3,5,5,0,6,0,5,6,1,7,7,2,3,6,6,6,3,4,5,4,6,4,3,5,4,6,8,6,7,6,4,0,8,10,2,7,3,4,4,1,3,2,3,0,2,3,2,2,2,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0
"E00033558",300,1,4,0,4,2,4,2,3,5,3,4,2,4,3,4,6,6,3,6,5,5,0,2,5,2,3,5,1,2,3,1,4,3,4,5,4,3,2,5,4,4,5,7,9,0,4,4,5,10,7,4,4,6,7,2,3,6,4,4,3,4,5,2,2,3,1,3,1,3,6,2,0,3,3,5,4,3,3,4,2,2,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00033559",260,1,1,0,2,1,2,1,1,0,0,0,5,2,1,3,8,4,4,3,4,4,1,1,5,6,1,5,0,4,5,5,2,0,1,3,3,2,5,1,4,2,6,3,1,4,5,7,4,2,2,2,7,6,6,5,0,3,3,3,7,4,2,7,8,10,4,3,1,2,3,2,1,3,2,2,6,1,4,3,2,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0
"E00033560",316,1,2,1,0,2,2,3,5,3,3,6,2,2,2,6,2,6,4,7,5,5,6,5,5,3,5,5,2,3,2,2,4,1,2,4,2,2,1,2,2,6,4,1,2,3,1,2,10,8,4,9,3,7,10,6,6,7,3,7,4,8,4,6,7,4,1,4,5,0,6,1,5,3,4,6,2,2,2,0,0,4,3,2,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00033561",299,3,0,2,0,3,1,2,5,1,3,2,5,5,6,3,1,2,5,6,2,8,9,8,7,2,2,4,6,3,4,4,3,3,3,4,2,1,0,3,1,0,2,2,6,2,3,6,9,3,7,9,4,3,2,9,7,7,4,4,9,3,1,3,7,7,2,2,8,3,1,2,1,4,2,1,1,2,0,3,0,3,0,0,2,0,2,2,1,0,1,1,0,0,0,0,2,0,0,0,0,0
"E00033562",314,0,3,3,0,4,2,3,2,2,2,1,3,1,6,1,3,4,4,5,4,4,6,2,4,4,6,4,1,3,3,1,1,3,4,5,3,4,3,5,1,1,2,4,2,5,4,5,4,9,8,5,3,6,8,6,5,3,6,7,4,3,9,3,13,9,6,6,4,3,6,4,4,1,3,0,8,2,3,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
