"GeographyCode","QS605EW0001","QS605EW0002","QS605EW0003","QS605EW0004","QS605EW0005","QS605EW0006","QS605EW0007","QS605EW0008","QS605EW0009","QS605EW0010","QS605EW0011","QS605EW0012","QS605EW0013","QS605EW0014","QS605EW0015","QS605EW0016","QS605EW0017","QS605EW0018","QS605EW0019","QS605EW0020","QS605EW0021","QS605EW0022","QS605EW0023","QS605EW0024","QS605EW0025","QS605EW0026","QS605EW0027","QS605EW0028"
"E00034187",74,0,0,9,0,0,0,3,0,5,1,0,0,9,11,5,8,1,1,2,3,3,2,5,9,5,0,1
"E00034188",143,2,0,18,2,1,1,1,0,10,3,0,0,7,24,10,15,2,8,2,2,8,4,13,20,8,0,0
"E00034189",105,0,0,11,2,1,0,3,0,3,2,0,0,9,22,12,5,1,3,2,1,9,3,6,15,6,0,0
"E00034190",89,0,0,16,0,1,1,2,1,9,2,1,3,4,15,3,6,1,1,1,3,6,3,6,15,5,0,0
"E00034191",102,0,0,14,0,0,1,4,0,6,3,0,0,8,21,8,6,4,0,0,3,5,3,9,13,8,0,0
"E00034192",124,0,0,16,0,0,1,2,1,6,6,1,0,4,34,6,9,0,3,1,3,10,6,12,12,7,0,0
"E00034193",107,0,1,10,1,0,0,2,1,4,2,1,0,9,21,14,4,1,5,2,2,13,4,9,7,4,0,0
"E00034194",80,0,0,16,2,0,0,3,1,4,6,0,1,6,21,5,1,0,1,2,0,6,4,3,12,2,0,0
"E00034195",98,0,0,12,0,0,0,3,2,4,3,0,1,3,15,11,8,1,1,0,3,9,1,8,21,4,0,0
"E00034196",115,0,0,17,0,0,0,2,2,9,4,1,0,12,19,11,10,4,0,2,7,7,4,8,6,7,0,0
"E00034197",113,0,0,9,1,0,0,3,2,3,0,0,1,7,23,15,8,0,4,0,3,10,1,9,18,5,0,0
"E00034199",87,0,0,5,1,0,0,0,0,2,2,0,1,7,15,4,8,3,0,0,1,7,6,4,19,7,0,0
"E00034200",106,1,0,3,2,0,0,0,0,0,1,0,1,2,30,2,20,3,0,0,3,10,2,8,16,5,0,0
"E00034201",99,0,0,7,2,0,0,1,0,3,1,0,1,2,11,5,22,1,5,1,2,2,6,11,15,8,0,0
"E00034202",72,0,0,2,0,0,0,0,0,0,2,0,2,2,7,6,4,0,1,0,5,8,3,6,23,3,0,0
"E00034203",121,0,0,2,2,0,0,0,0,0,0,0,0,6,16,9,16,3,1,4,6,13,1,10,20,14,0,0
"E00034208",72,0,0,4,1,0,0,0,0,1,2,0,0,3,10,2,13,2,0,0,4,9,2,7,16,0,0,0
"E00034209",60,1,0,4,0,0,0,0,0,3,1,2,0,4,7,3,8,1,0,0,4,7,7,2,8,2,0,0
"E00034211",92,0,0,5,0,0,0,1,1,2,1,1,0,3,10,5,9,4,3,1,4,4,1,15,20,7,0,0
"E00034212",91,0,0,2,0,0,0,0,0,2,0,1,1,2,16,0,12,6,2,0,1,11,0,7,21,9,0,0
"E00034213",144,0,0,7,2,1,0,1,0,3,0,0,1,8,32,4,26,3,5,1,2,14,5,16,15,5,0,0
"E00034215",39,0,0,1,0,0,0,0,0,0,1,0,0,0,10,2,8,1,0,0,0,5,1,3,5,3,0,0
"E00034216",128,0,0,4,0,0,0,2,0,0,2,0,0,7,22,4,14,0,2,0,5,11,5,16,30,7,0,1
"E00034219",71,0,0,5,1,0,0,0,0,2,2,0,0,4,9,5,10,4,0,0,3,8,2,6,12,3,0,0
"E00034221",82,0,0,7,3,0,0,2,0,1,1,2,0,10,10,4,7,2,0,1,4,5,1,3,20,6,0,0
"E00034222",141,0,0,7,2,0,0,0,1,4,0,0,0,5,23,4,21,1,3,2,5,13,5,7,27,18,0,0
"E00034223",75,0,0,4,1,0,0,1,0,1,1,0,0,2,23,3,14,1,2,0,1,4,0,7,6,8,0,0
"E00034224",128,0,0,3,1,0,0,0,0,1,1,0,2,4,22,7,40,2,3,1,1,6,4,8,11,14,0,0
"E00034225",104,0,0,5,0,0,0,3,0,1,1,0,0,7,24,0,16,3,5,0,5,11,3,5,13,7,0,0
"E00034227",115,0,0,2,0,0,0,0,2,0,0,0,0,6,25,2,14,5,1,0,3,10,8,13,20,6,0,0
"E00034228",119,0,0,1,0,0,0,0,1,0,0,0,1,5,23,4,27,3,2,1,11,7,3,13,10,8,0,0
"E00034230",142,0,0,12,3,0,0,1,0,3,5,1,0,4,24,5,30,1,3,0,4,6,5,20,23,4,0,0
"E00034231",147,0,0,4,0,0,0,0,2,2,0,1,0,7,30,3,35,3,1,0,6,14,4,13,18,7,0,1
"E00034234",107,0,0,14,0,0,0,3,1,8,2,0,1,6,20,3,20,2,1,0,0,13,2,9,13,3,0,0
"E00034235",117,0,0,15,2,0,0,6,0,4,3,0,0,8,19,13,14,2,0,1,3,5,3,7,18,9,0,0
"E00034236",111,0,0,15,3,0,0,4,3,4,1,0,0,8,25,12,6,0,1,2,1,13,4,6,13,5,0,0
"E00034237",144,0,0,21,0,0,0,1,0,13,7,0,1,5,28,10,5,1,10,5,1,14,5,11,23,4,0,0
"E00034238",45,0,0,5,2,0,0,0,0,3,0,0,0,3,5,7,1,0,3,1,2,5,1,4,5,3,0,0
"E00034239",111,1,0,7,0,0,0,1,0,5,1,0,0,9,14,13,13,2,1,1,3,12,4,8,17,6,0,0
"E00034240",102,0,0,14,1,0,0,1,0,9,3,0,0,8,23,3,3,0,5,4,4,9,4,6,15,4,0,0
"E00034241",111,1,0,13,3,0,2,3,0,4,1,0,1,6,21,9,8,1,1,0,4,10,5,6,20,5,0,0
"E00034242",84,0,0,11,2,1,0,4,0,2,2,0,1,4,31,4,6,0,1,0,1,9,2,1,11,2,0,0
"E00034243",153,2,0,18,0,0,0,3,3,6,6,1,1,10,31,14,14,2,4,1,4,7,6,11,18,9,0,0
"E00034244",116,0,0,12,4,0,2,2,0,2,2,2,0,8,29,7,6,1,3,2,2,7,5,6,21,5,0,0
"E00034245",93,0,0,9,0,1,0,2,1,4,1,1,0,7,18,8,6,3,0,0,6,11,6,3,11,4,0,0
"E00034246",81,0,0,7,0,0,0,3,0,4,0,0,1,8,19,6,3,0,1,1,2,7,5,4,17,0,0,0
"E00034247",95,1,0,13,4,0,0,0,1,6,2,0,0,9,17,5,8,3,2,0,2,9,5,2,14,5,0,0
"E00034248",74,0,0,6,2,0,0,2,0,2,0,0,1,3,22,9,3,0,5,2,1,2,3,5,10,2,0,0
"E00034249",75,0,0,5,1,0,0,1,0,2,1,0,0,7,22,6,12,1,0,0,0,4,5,4,7,2,0,0
"E00034250",120,0,0,14,1,0,1,3,1,4,4,0,0,5,34,15,8,0,1,3,1,9,2,8,19,1,0,0
"E00034251",136,0,0,13,5,0,1,0,0,6,1,0,0,9,46,17,7,1,1,0,0,16,2,5,15,4,0,0
"E00034252",184,0,0,26,2,0,0,8,3,6,7,0,2,5,30,23,16,2,8,2,2,14,7,9,31,7,0,0
"E00034253",117,0,0,10,0,0,0,4,0,0,6,0,2,11,15,13,12,1,2,1,2,6,3,6,20,13,0,0
"E00034254",96,0,0,9,0,0,1,0,0,6,2,1,0,3,26,9,10,1,1,4,1,6,4,4,16,1,0,0
"E00034255",94,0,0,8,0,0,0,0,1,4,3,0,0,10,14,5,6,3,1,1,2,13,5,4,17,5,0,0
"E00034256",119,0,1,12,1,0,1,0,1,6,3,0,1,4,15,10,7,0,6,2,0,11,9,7,31,3,0,0
"E00034257",101,0,0,11,0,0,2,1,1,3,4,0,1,6,20,11,14,0,1,0,2,8,0,4,21,2,0,0
"E00034258",113,0,0,19,1,1,0,5,2,9,1,0,0,12,23,8,6,1,2,1,1,11,4,5,16,4,0,0
"E00034259",92,0,0,11,3,0,2,1,0,5,0,0,0,2,24,10,4,1,2,0,0,4,4,9,16,5,0,0
"E00034260",82,0,0,10,0,0,0,2,0,2,6,0,0,3,13,12,6,0,2,1,3,6,2,3,12,9,0,0
"E00034261",97,0,0,6,0,0,0,0,0,5,1,0,1,5,20,10,10,3,3,1,3,7,3,5,16,4,0,0
"E00034262",118,1,0,14,1,0,0,1,0,10,2,0,2,11,28,6,4,0,1,3,6,6,4,11,17,4,0,0
"E00034263",85,0,0,8,0,0,0,1,0,5,2,0,0,8,11,5,13,4,1,0,2,9,3,6,12,3,0,0
"E00034264",111,0,0,14,0,1,0,4,1,6,2,0,0,11,25,8,8,0,3,3,0,7,9,5,17,1,0,0
"E00034265",276,0,0,12,2,0,0,2,1,5,2,1,0,26,48,25,13,6,20,2,8,18,19,22,44,12,0,0
"E00034266",129,1,0,10,0,0,0,2,4,2,2,0,0,11,26,5,7,1,6,3,6,6,11,8,23,5,0,0
"E00034267",136,0,0,5,0,1,0,1,0,3,0,0,0,17,20,8,8,5,2,1,9,2,5,23,23,8,0,0
"E00034268",216,0,0,11,2,0,0,1,1,1,6,3,4,16,32,10,17,11,5,2,9,9,9,16,53,9,0,0
"E00034269",68,0,0,8,1,0,0,3,1,1,2,0,0,3,4,4,3,0,3,0,1,4,11,6,19,2,0,0
"E00034270",171,0,0,17,5,2,0,3,3,3,1,0,0,7,26,12,29,2,7,1,5,14,7,23,13,8,0,0
"E00034271",153,0,0,8,0,0,0,3,2,2,1,0,0,13,35,9,12,3,4,2,2,6,9,15,25,10,0,0
"E00034272",127,0,0,13,2,1,1,0,0,3,6,0,0,11,19,13,7,5,9,0,4,6,10,9,16,5,0,0
"E00034273",69,0,0,2,0,0,0,0,0,1,1,0,0,5,9,4,6,3,2,2,4,7,2,10,6,7,0,0
"E00034274",86,0,0,6,1,0,1,0,0,3,1,0,0,7,9,3,13,5,1,0,4,2,12,10,10,4,0,0
"E00034275",140,0,0,9,1,0,1,2,4,1,0,0,0,15,19,5,2,5,4,3,7,4,14,17,24,12,0,0
"E00034276",144,0,0,6,1,0,0,1,1,3,0,0,0,6,29,10,7,3,9,2,10,7,6,14,23,12,0,0
"E00034277",122,0,0,7,1,0,1,0,0,3,2,0,0,9,18,10,6,1,8,1,2,7,16,13,21,3,0,0
"E00034278",158,0,0,6,0,0,0,0,0,6,0,0,2,11,16,8,16,3,8,2,9,8,8,29,25,7,0,0
"E00034279",141,0,0,10,0,0,0,1,1,4,4,1,5,15,27,8,10,3,3,4,8,14,3,9,15,6,0,0
"E00034280",36,0,0,2,2,0,0,0,0,0,0,0,4,1,7,3,3,0,2,1,0,4,4,2,3,0,0,0
"E00034281",88,0,0,0,0,0,0,0,0,0,0,0,0,7,15,5,10,4,4,0,2,6,6,8,15,6,0,0
"E00034282",190,0,1,9,0,0,0,3,0,2,4,1,0,13,19,16,17,5,10,5,11,5,13,15,41,9,0,0
"E00034283",181,0,0,10,0,1,0,1,1,2,5,0,2,17,14,8,18,2,5,3,8,9,12,19,48,6,0,0
"E00034284",130,0,0,9,1,1,0,1,2,2,2,0,0,9,21,12,11,2,6,2,5,9,4,19,16,5,0,0
"E00034285",103,0,0,5,1,0,0,1,0,2,1,0,1,12,15,4,8,4,6,3,4,7,8,6,16,4,0,0
"E00034286",103,0,0,4,2,0,0,0,1,1,0,0,1,13,19,6,5,1,2,5,4,6,4,8,22,3,0,0
"E00034287",80,0,0,2,1,0,0,0,0,1,0,0,4,11,12,5,5,1,2,3,1,10,1,5,15,3,0,0
"E00034288",143,0,0,8,1,1,0,1,1,3,1,0,1,7,30,9,11,2,7,1,12,4,10,13,23,5,0,0
"E00034289",90,0,0,7,3,0,0,0,0,3,1,0,4,3,23,3,6,2,1,6,1,8,1,5,16,4,0,0
"E00034290",113,0,0,6,2,0,0,1,1,1,1,0,0,5,25,8,8,2,2,0,1,7,5,10,29,5,0,0
"E00034291",82,0,0,3,0,0,0,1,1,1,0,0,0,6,9,6,13,3,0,5,1,5,4,7,15,5,0,0
"E00034292",113,0,0,4,0,1,0,0,0,3,0,2,0,5,17,10,2,1,8,1,2,7,20,11,17,6,0,0
"E00034293",105,0,1,3,1,0,0,0,1,1,0,0,1,5,20,11,6,2,1,2,4,7,8,6,24,4,0,0
"E00034294",290,0,0,18,2,0,0,1,6,7,2,1,1,26,48,15,12,8,15,6,13,17,20,22,58,10,0,0
"E00034295",90,0,0,9,0,0,0,1,5,1,2,1,0,5,23,4,12,2,1,0,1,4,3,7,15,3,0,0
"E00034296",144,0,0,14,2,0,1,1,1,6,3,0,0,19,21,7,9,4,6,3,11,6,6,11,18,9,0,0
"E00034297",106,0,0,7,0,0,0,1,0,4,2,1,0,3,13,7,11,3,3,0,7,10,4,11,20,6,0,0
"E00034298",140,0,0,16,2,0,0,4,0,9,1,2,2,15,23,6,4,7,2,2,6,3,9,9,24,10,0,0
"E00034299",105,0,0,11,2,0,0,0,6,1,2,0,1,8,23,6,7,2,5,2,3,4,7,2,18,6,0,0
"E00034300",93,0,0,7,1,0,0,1,0,4,1,1,1,16,13,4,5,2,3,0,2,3,7,8,13,8,0,0
"E00034301",86,0,0,3,2,0,0,0,0,0,1,0,2,2,14,8,14,1,3,0,1,3,9,7,14,5,0,0
"E00034302",139,0,1,8,2,0,1,1,1,3,0,1,0,14,16,7,6,2,8,3,3,10,10,18,26,6,0,0
"E00034303",90,0,0,3,0,0,0,0,1,1,1,0,0,4,9,11,5,2,1,3,4,5,9,12,18,4,0,0
"E00034304",99,0,0,7,1,0,1,2,0,3,0,0,0,12,14,5,12,3,6,0,3,3,6,8,10,10,0,0
"E00034305",114,0,0,3,1,0,0,0,1,1,0,0,0,14,19,9,4,6,4,3,3,2,4,13,22,8,0,0
"E00034306",121,0,0,6,2,0,0,1,0,2,1,0,1,7,18,3,14,2,0,3,3,13,8,16,24,3,0,0
"E00034307",108,0,1,8,1,0,1,0,3,1,2,1,1,4,21,4,7,0,8,1,6,7,6,9,19,5,0,0
"E00034308",162,1,0,11,2,0,0,2,1,3,3,0,0,9,17,8,12,5,6,4,8,9,24,20,24,4,0,0
"E00034309",89,0,0,8,0,0,0,0,1,4,3,1,0,4,12,6,6,2,5,1,3,9,7,5,17,3,0,0
"E00034310",117,1,0,10,3,0,0,0,2,4,1,0,1,11,20,5,11,1,7,0,2,8,9,10,18,3,0,0
"E00034311",113,0,0,7,4,0,0,0,3,0,0,1,0,10,6,5,10,3,3,2,7,7,9,10,25,8,0,0
"E00034312",125,0,1,2,0,0,0,0,0,2,0,0,2,4,20,4,6,3,3,3,5,10,12,16,28,6,0,0
"E00034313",114,0,0,5,2,0,0,0,0,0,3,1,0,8,14,5,14,2,4,2,2,8,4,6,31,8,0,0
"E00034314",98,0,0,7,2,0,1,0,0,2,2,0,1,12,19,3,6,1,3,0,4,4,8,9,18,3,0,0
"E00034315",56,0,0,5,0,0,0,1,0,3,1,0,0,6,13,6,2,0,3,2,0,6,3,3,6,1,0,0
"E00034316",93,0,0,4,0,0,0,1,0,3,0,2,0,7,24,4,7,3,5,1,1,2,2,7,17,7,0,0
"E00034317",122,0,0,4,1,0,0,0,0,2,1,0,3,8,24,11,7,4,6,5,2,9,8,6,18,7,0,0
"E00034318",87,0,0,8,1,0,0,2,0,4,1,0,0,4,19,4,10,2,2,1,0,6,6,6,17,2,0,0
"E00034319",112,0,0,7,0,0,0,1,1,3,2,0,2,9,21,6,7,3,5,1,2,5,7,6,24,7,0,0
"E00034320",59,0,0,4,1,0,0,0,0,1,2,0,0,1,17,3,6,1,0,0,2,1,5,2,13,4,0,0
"E00034321",44,0,0,4,0,0,0,2,1,0,1,0,0,1,14,3,4,1,3,2,0,1,3,2,3,3,0,0
"E00034322",112,0,0,8,3,0,1,0,0,1,3,0,1,17,19,8,5,1,1,2,4,6,5,8,20,7,0,0
"E00034323",100,0,0,7,0,0,0,0,3,1,3,2,0,8,18,4,10,3,3,5,3,3,6,7,17,3,1,0
"E00034324",73,0,0,6,1,0,1,0,1,0,3,0,0,1,18,5,7,0,1,0,4,4,4,4,18,1,0,0
"E00034325",101,0,0,10,3,0,0,2,0,2,3,0,0,7,18,11,5,2,3,2,4,2,5,11,17,4,0,0
"E00034326",110,0,0,9,0,1,0,1,2,2,3,0,1,5,24,9,8,2,5,4,4,6,7,11,12,3,0,0
"E00034327",134,0,1,6,0,0,0,2,1,2,1,1,1,9,27,4,3,2,7,3,2,9,14,16,23,6,0,0
"E00034328",179,0,0,8,0,0,0,2,0,2,4,1,3,11,30,7,17,12,7,3,5,4,15,23,25,8,0,0
"E00034329",85,0,0,6,2,0,0,0,0,4,0,0,2,6,17,3,6,0,1,0,3,4,10,5,19,3,0,0
"E00034330",75,0,0,3,0,0,0,0,0,3,0,1,1,9,19,2,14,0,2,1,1,2,2,5,12,1,0,0
"E00034331",88,0,0,5,0,0,0,1,0,4,0,0,0,2,24,1,3,0,2,0,3,7,7,11,19,4,0,0
"E00034332",135,1,0,13,4,0,0,4,0,2,3,0,1,12,23,7,9,2,2,1,1,6,13,18,14,12,0,0
"E00034333",129,0,0,16,2,0,0,1,0,10,3,1,0,7,41,7,4,1,3,1,4,4,6,10,19,5,0,0
"E00034334",52,0,0,4,0,0,0,1,0,2,1,0,0,1,16,2,4,0,0,2,0,6,6,5,5,1,0,0
"E00034335",101,0,0,2,1,0,0,0,0,0,1,0,1,4,24,7,5,4,3,1,6,2,10,9,17,6,0,0
"E00034336",87,0,0,7,0,1,0,2,0,1,3,0,0,11,10,8,8,0,1,4,1,6,2,7,14,8,0,0
"E00034337",181,0,0,8,2,1,0,2,0,2,1,1,3,14,18,14,4,6,9,7,13,7,16,23,31,7,0,0
"E00034338",149,0,0,13,0,0,0,1,4,3,5,0,1,13,22,8,2,7,6,0,7,6,13,16,21,14,0,0
"E00034339",142,0,0,13,2,0,0,3,0,6,2,0,2,8,21,4,4,4,8,0,5,6,14,18,27,7,1,0
"E00034340",108,0,0,4,0,0,0,0,1,1,2,0,1,6,12,12,7,3,5,2,2,3,5,19,19,8,0,0
"E00034341",160,1,0,7,1,0,0,2,1,3,0,0,1,12,27,10,10,8,11,2,4,12,8,14,26,7,0,0
"E00034342",118,0,0,6,0,0,0,1,0,1,4,0,0,8,14,15,5,3,8,3,6,6,11,14,16,3,0,0
"E00034343",125,0,0,11,0,1,0,2,1,4,3,0,0,16,14,8,2,3,6,4,6,4,10,25,12,4,0,0
"E00034344",159,0,0,9,3,0,0,2,1,3,0,0,1,12,30,14,6,3,5,2,8,5,14,24,23,3,0,0
"E00034345",114,0,0,5,0,0,0,3,1,1,0,1,1,4,19,7,3,3,9,2,5,6,7,15,26,1,0,0
"E00034346",33,0,0,1,0,0,0,0,0,1,0,0,0,7,3,0,0,3,1,0,1,2,1,7,5,2,0,0
"E00034347",94,0,0,6,1,0,0,0,0,3,2,1,0,10,15,12,2,2,3,2,2,4,6,9,16,4,0,0
"E00034348",83,0,0,6,0,0,0,0,2,4,0,0,0,2,14,5,7,0,1,0,1,10,6,5,17,9,0,0
"E00034349",75,0,0,9,0,1,0,1,0,1,6,0,0,5,12,5,7,1,2,1,2,11,7,3,4,6,0,0
"E00034350",52,0,0,2,0,1,0,0,0,1,0,0,0,3,9,4,3,1,2,1,2,12,0,3,9,1,0,0
"E00034351",124,0,0,7,0,1,1,0,0,4,1,0,0,13,16,6,17,1,4,3,4,11,7,9,15,11,0,0
"E00034352",76,0,0,3,0,0,0,1,0,1,1,1,0,4,13,6,7,1,2,0,3,7,3,6,13,7,0,0
"E00034353",81,0,0,8,0,0,0,1,1,5,1,0,1,6,5,3,7,2,2,2,2,9,2,10,15,7,0,0
"E00034354",85,0,0,3,2,0,0,0,1,0,0,0,1,3,25,8,7,3,0,4,3,5,5,3,10,5,0,0
"E00034355",78,0,0,9,2,0,0,0,3,1,3,0,0,8,14,7,4,0,1,0,5,7,3,4,10,6,0,0
"E00034356",38,0,0,9,1,2,0,2,0,3,1,0,0,4,8,3,0,0,1,1,1,7,1,1,1,1,0,0
"E00034358",153,0,0,9,1,0,0,1,1,1,5,1,0,12,13,8,17,5,2,2,10,9,11,22,21,11,0,0
"E00034359",123,1,0,4,2,0,0,0,0,2,0,0,2,15,21,7,5,2,7,3,7,7,11,11,14,6,0,0
"E00034360",58,0,0,3,0,0,0,0,1,2,0,0,0,8,10,4,3,0,3,1,1,3,3,3,9,7,0,0
"E00034361",65,0,0,3,0,0,0,0,0,3,0,0,0,3,11,9,5,2,1,0,0,6,5,7,9,4,0,0
"E00034362",51,0,0,3,1,1,0,0,1,0,0,0,1,4,6,1,3,2,2,0,3,7,4,3,11,1,0,0
"E00034363",105,0,0,10,1,0,0,1,0,6,2,0,2,13,14,6,4,1,3,1,4,3,6,8,26,4,0,0
"E00034364",87,0,0,2,0,0,0,0,0,2,0,0,0,3,10,6,11,2,4,2,7,3,9,11,16,1,0,0
"E00034365",109,0,0,15,4,0,1,1,7,1,1,0,1,15,22,2,9,0,1,0,2,10,3,8,15,6,0,0
"E00034366",85,0,0,8,2,0,0,0,1,2,3,0,1,1,18,7,12,1,4,1,0,7,3,6,13,3,0,0
"E00034368",120,0,0,15,3,1,0,1,2,4,4,0,3,7,28,3,11,2,4,1,2,14,5,6,14,5,0,0
"E00034369",122,0,0,4,0,0,0,1,1,1,1,1,0,7,27,10,5,4,4,1,6,16,4,11,16,6,0,0
"E00034371",54,0,0,3,0,0,0,1,0,2,0,0,1,0,7,7,3,2,0,2,0,7,5,5,6,6,0,0
"E00034372",69,0,0,5,0,0,0,1,0,3,1,1,0,10,12,6,5,1,2,1,1,5,2,7,7,3,0,1
"E00034373",44,0,0,3,0,0,0,1,0,0,2,0,0,3,13,6,4,0,0,2,0,9,0,1,2,1,0,0
"E00034374",92,1,1,8,2,0,2,1,0,3,0,0,1,7,10,9,5,1,4,1,2,7,6,7,14,8,0,0
"E00034375",238,1,0,16,6,0,0,1,0,6,3,1,1,26,40,15,14,5,15,3,4,12,18,15,42,10,0,0
"E00034376",158,0,0,12,3,0,0,2,0,1,6,0,2,15,33,9,2,1,9,1,4,7,14,11,27,11,0,0
"E00034377",182,0,0,12,4,1,0,2,2,1,2,0,1,9,26,11,6,2,14,3,7,8,24,18,32,8,0,1
"E00034378",166,0,0,9,2,0,0,2,3,2,0,0,2,10,25,15,14,2,7,3,7,5,22,12,27,6,0,0
"E00034379",206,0,0,12,2,0,1,2,2,1,4,1,1,9,38,13,6,4,7,2,9,8,28,23,40,5,0,0
"E00034380",177,1,1,11,1,1,0,0,3,3,3,0,1,14,21,12,6,12,7,2,6,8,24,19,23,9,0,0
"E00034381",282,0,1,18,2,1,2,4,6,1,2,1,0,33,47,22,7,4,20,2,11,14,26,18,49,9,0,0
"E00034382",156,1,0,8,2,0,0,1,2,3,0,0,1,12,17,4,3,5,12,2,8,7,12,10,46,8,0,0
"E00034383",228,0,0,17,6,0,0,1,1,6,3,2,1,15,34,14,13,7,16,2,9,7,23,14,38,16,0,0
"E00034384",132,0,0,6,1,0,2,0,0,2,1,0,0,9,20,7,18,3,8,0,8,10,10,13,16,4,0,0
"E00034386",204,0,0,18,4,3,0,1,0,4,6,0,1,13,28,11,16,1,6,0,4,33,10,12,40,9,1,1
"E00034387",111,0,0,10,1,1,2,2,0,0,4,0,0,9,16,5,5,1,6,1,0,12,9,12,15,10,0,0
"E00034388",69,0,0,7,4,0,0,0,2,0,1,0,1,6,9,5,4,1,1,0,3,6,2,3,16,4,1,0
"E00034389",93,0,0,5,1,0,0,2,1,1,0,1,0,16,9,2,4,3,4,2,5,2,16,5,14,5,0,0
"E00034390",194,0,0,16,3,0,0,1,7,2,3,0,0,23,31,7,10,4,12,4,4,6,15,20,31,11,0,0
"E00034391",230,0,1,20,5,0,1,2,3,5,4,1,1,18,30,11,11,2,20,3,13,8,21,22,31,17,0,0
"E00034392",152,0,0,14,1,0,1,2,4,2,4,0,0,9,29,7,7,2,7,0,6,13,17,8,27,6,0,0
"E00034393",117,0,0,7,1,0,0,0,3,2,1,0,0,14,16,3,5,1,10,1,7,5,14,10,19,5,0,0
"E00034394",167,0,0,12,2,0,1,2,2,3,2,0,3,15,22,8,5,3,9,1,8,8,20,18,27,8,0,0
"E00034395",109,0,0,11,2,2,0,0,1,4,2,1,0,5,26,3,3,1,1,1,2,4,7,11,29,4,0,0
"E00034396",144,0,1,12,8,0,1,1,0,2,0,0,0,4,16,7,11,5,9,2,7,4,20,7,31,8,0,0
"E00034397",163,0,0,17,2,0,0,3,2,6,4,0,1,15,24,1,6,3,11,1,10,4,19,14,33,4,0,0
"E00034398",152,0,0,17,2,2,2,3,3,2,3,1,0,9,23,11,4,3,17,2,4,3,21,8,25,4,0,0
"E00034399",175,0,1,15,4,1,2,2,1,4,1,0,0,14,29,11,13,7,11,0,6,10,10,11,28,8,1,0
"E00034400",109,0,0,9,3,0,1,1,1,2,1,0,0,5,19,8,5,1,7,2,3,4,10,8,24,4,0,0
"E00034401",177,0,0,9,1,1,1,1,3,1,1,1,0,10,25,18,4,9,4,6,8,6,24,11,34,8,0,0
"E00034402",145,0,0,13,3,1,0,4,0,3,2,0,5,10,25,11,7,4,7,1,3,5,13,14,22,5,0,0
"E00034403",161,0,0,14,0,0,3,5,1,2,3,1,3,15,23,13,7,3,9,1,1,6,19,15,23,8,0,0
"E00034404",157,1,0,5,1,0,0,1,0,0,3,0,0,8,27,9,8,7,6,1,8,7,19,24,21,6,0,0
"E00034405",174,0,0,15,5,1,1,2,1,1,4,0,2,10,35,11,2,5,15,0,6,6,18,16,24,9,0,0
"E00034406",186,0,0,8,4,0,0,1,0,2,1,0,1,18,29,17,7,2,15,3,7,16,15,13,28,7,0,0
"E00034409",182,0,0,13,5,0,1,1,0,5,1,1,0,16,20,11,8,7,13,4,9,10,16,11,33,10,0,0
"E00034410",150,0,0,8,3,0,0,1,2,1,1,1,1,11,20,11,12,2,8,1,4,4,12,19,28,8,0,0
"E00034412",143,0,0,11,3,0,0,1,3,2,2,2,1,11,35,6,5,3,6,3,2,6,12,11,21,8,0,0
"E00034413",113,0,0,15,2,0,3,3,0,3,4,1,0,3,18,9,3,0,5,1,1,4,15,14,12,12,0,0
"E00034414",125,0,0,10,6,0,2,0,1,0,1,0,0,9,23,8,5,3,8,3,10,8,11,5,17,5,0,0
"E00034415",131,0,0,10,6,0,0,0,3,0,1,1,2,8,16,15,16,3,1,1,3,14,6,10,22,3,0,0
"E00034416",156,0,0,18,11,0,0,1,1,3,2,1,5,13,23,11,7,3,3,3,8,4,11,12,25,8,1,0
"E00034417",67,0,0,5,2,0,0,0,1,1,1,1,1,1,11,6,4,2,2,0,3,11,4,6,8,2,0,0
"E00034418",222,0,0,15,5,1,0,0,0,5,4,0,3,22,47,6,14,2,9,4,8,14,23,14,28,13,0,0
"E00034419",118,0,0,13,2,1,0,0,3,4,3,0,2,6,15,4,9,6,7,1,7,5,10,8,20,5,0,0
"E00034420",130,0,0,9,0,0,0,0,2,5,2,0,4,11,21,5,6,8,1,1,3,8,6,16,23,8,0,0
"E00034421",148,0,0,20,3,0,0,3,3,7,4,0,0,10,31,8,5,4,5,1,7,5,16,9,23,4,0,0
"E00034422",113,0,0,8,1,1,0,0,4,1,1,0,0,15,22,8,8,3,4,1,0,6,3,10,20,5,0,0
"E00034424",62,0,0,9,4,0,0,1,1,2,1,0,1,6,12,6,3,1,1,0,1,6,1,5,8,2,0,0
"E00034425",124,0,0,11,3,0,2,1,0,3,2,1,1,14,23,17,4,2,2,1,1,12,10,6,14,4,1,0
"E00034426",181,0,0,9,1,2,2,1,0,2,1,0,1,17,26,14,10,3,10,0,7,19,15,13,32,5,0,0
"E00034427",79,0,0,5,1,0,0,0,2,2,0,1,1,3,16,4,5,4,3,0,0,12,2,4,17,2,0,0
"E00034428",133,0,0,11,3,1,2,0,1,2,2,0,0,7,17,13,3,5,2,1,7,10,9,7,34,6,1,0
"E00034429",96,1,0,6,3,0,0,0,0,3,0,0,0,8,12,7,12,0,5,0,0,13,2,8,20,2,0,0
"E00034430",110,0,0,11,2,0,0,1,3,2,3,0,0,9,13,8,8,0,4,0,7,10,9,7,17,7,0,0
