"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00033603",235,50,26,94,2,9,28,26,21.2765957446809,11.063829787234,40,0.851063829787234,3.82978723404255,11.9148936170213,11.063829787234
"E00033604",211,46,40,90,2,2,19,12,21.8009478672986,18.957345971564,42.654028436019,0.947867298578199,0.947867298578199,9.00473933649289,5.68720379146919
"E00033605",248,72,32,114,4,3,14,9,29.0322580645161,12.9032258064516,45.9677419354839,1.61290322580645,1.20967741935484,5.64516129032258,3.62903225806452
"E00033606",218,40,48,101,3,1,17,8,18.348623853211,22.0183486238532,46.3302752293578,1.37614678899083,0.458715596330275,7.79816513761468,3.6697247706422
"E00033607",168,48,14,60,3,9,21,13,28.5714285714286,8.33333333333333,35.7142857142857,1.78571428571429,5.35714285714286,12.5,7.73809523809524
"E00033608",271,78,30,105,5,12,16,25,28.7822878228782,11.070110701107,38.7453874538745,1.8450184501845,4.4280442804428,5.90405904059041,9.22509225092251
"E00033611",273,76,40,124,1,6,18,8,27.8388278388278,14.6520146520147,45.4212454212454,0.366300366300366,2.1978021978022,6.59340659340659,2.93040293040293
"E00033613",227,50,24,101,0,5,11,36,22.0264317180617,10.5726872246696,44.4933920704846,0,2.20264317180617,4.84581497797357,15.8590308370044
"E00033614",294,82,44,140,6,7,6,9,27.891156462585,14.9659863945578,47.6190476190476,2.04081632653061,2.38095238095238,2.04081632653061,3.06122448979592
"E00033616",310,138,22,109,3,9,16,13,44.5161290322581,7.09677419354839,35.1612903225806,0.967741935483871,2.90322580645161,5.16129032258065,4.19354838709677
"E00033618",318,150,34,92,2,6,19,15,47.1698113207547,10.6918238993711,28.9308176100629,0.628930817610063,1.88679245283019,5.9748427672956,4.71698113207547
"E00033620",263,106,42,88,2,3,7,15,40.3041825095057,15.9695817490494,33.4600760456274,0.760456273764259,1.14068441064639,2.6615969581749,5.70342205323194
"E00033621",208,50,12,105,8,10,13,10,24.0384615384615,5.76923076923077,50.4807692307692,3.84615384615385,4.80769230769231,6.25,4.80769230769231
"E00033623",310,54,50,144,2,17,25,18,17.4193548387097,16.1290322580645,46.4516129032258,0.645161290322581,5.48387096774194,8.06451612903226,5.80645161290323
"E00033624",234,80,18,96,2,3,18,17,34.1880341880342,7.69230769230769,41.025641025641,0.854700854700855,1.28205128205128,7.69230769230769,7.26495726495727
"E00033625",253,138,32,57,2,5,11,8,54.5454545454545,12.6482213438735,22.5296442687747,0.790513833992095,1.97628458498024,4.34782608695652,3.16205533596838
"E00033626",312,154,62,71,5,2,13,5,49.3589743589744,19.8717948717949,22.7564102564103,1.6025641025641,0.641025641025641,4.16666666666667,1.6025641025641
"E00033627",245,106,50,70,2,6,7,4,43.265306122449,20.4081632653061,28.5714285714286,0.816326530612245,2.44897959183673,2.85714285714286,1.63265306122449
"E00033628",233,66,22,96,2,7,20,20,28.3261802575107,9.44206008583691,41.2017167381974,0.858369098712446,3.00429184549356,8.58369098712446,8.58369098712446
"E00033629",349,136,56,103,2,8,29,15,38.9684813753582,16.0458452722063,29.512893982808,0.573065902578797,2.29226361031519,8.30945558739255,4.29799426934097
"E00033630",203,52,22,85,4,5,20,15,25.615763546798,10.8374384236453,41.871921182266,1.97044334975369,2.46305418719212,9.85221674876847,7.38916256157635
"E00033631",189,38,8,74,2,5,35,27,20.1058201058201,4.23280423280423,39.1534391534392,1.05820105820106,2.64550264550265,18.5185185185185,14.2857142857143
"E00033632",228,52,38,95,1,10,21,11,22.8070175438596,16.6666666666667,41.6666666666667,0.43859649122807,4.3859649122807,9.21052631578947,4.82456140350877
"E00033633",194,114,12,40,1,2,11,14,58.7628865979381,6.18556701030928,20.6185567010309,0.515463917525773,1.03092783505155,5.67010309278351,7.21649484536082
"E00033634",280,80,25,107,1,13,24,30,28.5714285714286,8.92857142857143,38.2142857142857,0.357142857142857,4.64285714285714,8.57142857142857,10.7142857142857
"E00033635",237,102,18,74,1,8,11,23,43.0379746835443,7.59493670886076,31.2236286919831,0.421940928270042,3.37552742616034,4.64135021097046,9.70464135021097
"E00033636",302,74,46,138,3,8,20,13,24.5033112582781,15.2317880794702,45.6953642384106,0.993377483443709,2.64900662251656,6.62251655629139,4.3046357615894
"E00033637",351,122,34,136,5,16,24,14,34.7578347578348,9.68660968660969,38.7464387464387,1.42450142450142,4.55840455840456,6.83760683760684,3.98860398860399
"E00033639",225,80,32,81,1,6,14,11,35.5555555555556,14.2222222222222,36,0.444444444444444,2.66666666666667,6.22222222222222,4.88888888888889
"E00033640",235,56,34,94,2,10,12,27,23.8297872340426,14.468085106383,40,0.851063829787234,4.25531914893617,5.1063829787234,11.4893617021277
"E00033641",261,146,10,61,4,7,9,24,55.9386973180077,3.83141762452107,23.3716475095785,1.53256704980843,2.68199233716475,3.44827586206897,9.19540229885057
"E00033642",309,152,24,85,2,8,12,26,49.1909385113269,7.76699029126214,27.5080906148867,0.647249190938511,2.58899676375405,3.88349514563107,8.41423948220065
"E00033643",176,58,20,63,2,7,13,13,32.9545454545455,11.3636363636364,35.7954545454545,1.13636363636364,3.97727272727273,7.38636363636364,7.38636363636364
"E00033644",162,34,18,73,1,5,18,13,20.9876543209877,11.1111111111111,45.0617283950617,0.617283950617284,3.08641975308642,11.1111111111111,8.02469135802469
"E00033645",188,52,18,83,0,10,11,14,27.6595744680851,9.57446808510638,44.1489361702128,0,5.31914893617021,5.85106382978723,7.4468085106383
"E00033646",78,18,4,35,0,7,7,7,23.0769230769231,5.12820512820513,44.8717948717949,0,8.97435897435897,8.97435897435897,8.97435897435897
"E00033647",199,68,26,71,5,9,14,6,34.1708542713568,13.0653266331658,35.678391959799,2.51256281407035,4.52261306532663,7.03517587939699,3.01507537688442
"E00033648",223,56,30,79,3,3,25,27,25.1121076233184,13.4529147982063,35.4260089686099,1.34529147982063,1.34529147982063,11.2107623318386,12.1076233183857
"E00033649",213,100,46,57,2,1,6,1,46.9483568075117,21.5962441314554,26.7605633802817,0.938967136150235,0.469483568075117,2.8169014084507,0.469483568075117
"E00033650",236,62,32,90,6,7,16,23,26.271186440678,13.5593220338983,38.135593220339,2.54237288135593,2.96610169491525,6.77966101694915,9.74576271186441
"E00033651",103,28,10,46,1,7,5,6,27.1844660194175,9.70873786407767,44.6601941747573,0.970873786407767,6.79611650485437,4.85436893203883,5.8252427184466
"E00033652",219,46,20,98,2,11,25,17,21.0045662100457,9.1324200913242,44.7488584474886,0.91324200913242,5.02283105022831,11.4155251141553,7.76255707762557
"E00033653",198,88,38,49,4,5,9,5,44.4444444444444,19.1919191919192,24.7474747474747,2.02020202020202,2.52525252525253,4.54545454545455,2.52525252525253
"E00033654",162,48,14,74,0,5,10,11,29.6296296296296,8.64197530864197,45.679012345679,0,3.08641975308642,6.17283950617284,6.79012345679012
"E00033655",310,66,52,123,5,13,31,20,21.2903225806452,16.7741935483871,39.6774193548387,1.61290322580645,4.19354838709677,10,6.45161290322581
"E00033656",155,52,16,58,4,5,11,9,33.5483870967742,10.3225806451613,37.4193548387097,2.58064516129032,3.2258064516129,7.09677419354839,5.80645161290323
"E00033657",153,44,26,57,2,2,8,14,28.7581699346405,16.9934640522876,37.2549019607843,1.30718954248366,1.30718954248366,5.22875816993464,9.15032679738562
"E00033658",228,72,30,81,1,10,23,11,31.5789473684211,13.1578947368421,35.5263157894737,0.43859649122807,4.3859649122807,10.0877192982456,4.82456140350877
"E00033659",307,110,34,107,1,10,22,23,35.8306188925081,11.0749185667752,34.8534201954397,0.325732899022801,3.25732899022801,7.16612377850163,7.49185667752443
"E00033660",238,82,33,84,0,4,17,18,34.453781512605,13.8655462184874,35.2941176470588,0,1.68067226890756,7.14285714285714,7.56302521008403
"E00033662",289,92,10,129,6,7,21,24,31.8339100346021,3.46020761245675,44.636678200692,2.07612456747405,2.42214532871972,7.26643598615917,8.30449826989619
"E00033663",189,40,16,89,2,12,19,11,21.1640211640212,8.46560846560847,47.0899470899471,1.05820105820106,6.34920634920635,10.0529100529101,5.82010582010582
"E00033664",204,54,16,72,1,7,26,28,26.4705882352941,7.84313725490196,35.2941176470588,0.490196078431373,3.43137254901961,12.7450980392157,13.7254901960784
"E00033665",323,106,52,103,1,12,23,26,32.8173374613003,16.0990712074303,31.8885448916409,0.309597523219814,3.71517027863777,7.12074303405573,8.04953560371517
"E00033666",180,24,16,75,1,14,23,27,13.3333333333333,8.88888888888889,41.6666666666667,0.555555555555556,7.77777777777778,12.7777777777778,15
"E00033667",248,74,10,98,1,11,22,32,29.8387096774194,4.03225806451613,39.5161290322581,0.403225806451613,4.43548387096774,8.87096774193548,12.9032258064516
"E00033668",235,106,12,80,0,2,16,19,45.1063829787234,5.1063829787234,34.0425531914894,0,0.851063829787234,6.80851063829787,8.08510638297872
"E00033669",240,60,14,117,1,11,17,20,25,5.83333333333333,48.75,0.416666666666667,4.58333333333333,7.08333333333333,8.33333333333333
"E00033670",267,44,44,141,11,11,14,2,16.4794007490637,16.4794007490637,52.8089887640449,4.11985018726592,4.11985018726592,5.2434456928839,0.749063670411985
"E00033672",293,72,30,151,5,9,15,11,24.5733788395904,10.2389078498294,51.5358361774744,1.70648464163823,3.07167235494881,5.11945392491468,3.7542662116041
"E00033673",201,42,12,99,6,7,19,16,20.8955223880597,5.97014925373134,49.2537313432836,2.98507462686567,3.48258706467662,9.45273631840796,7.96019900497512
"E00033677",206,58,10,89,5,7,20,17,28.1553398058252,4.85436893203883,43.2038834951456,2.42718446601942,3.39805825242718,9.70873786407767,8.25242718446602
"E00033678",287,44,38,164,3,6,19,13,15.3310104529617,13.2404181184669,57.1428571428571,1.04529616724739,2.09059233449477,6.62020905923345,4.52961672473868
"E00033684",362,70,32,169,5,11,37,38,19.3370165745856,8.83977900552486,46.6850828729282,1.38121546961326,3.03867403314917,10.2209944751381,10.4972375690608
"E00033685",235,66,22,95,4,5,27,16,28.0851063829787,9.36170212765957,40.4255319148936,1.70212765957447,2.12765957446809,11.4893617021277,6.80851063829787
"E00033686",207,50,18,87,3,7,21,21,24.1545893719807,8.69565217391304,42.0289855072464,1.44927536231884,3.38164251207729,10.1449275362319,10.1449275362319
"E00033687",301,98,22,138,2,6,22,13,32.5581395348837,7.30897009966777,45.8471760797342,0.664451827242525,1.99335548172757,7.30897009966777,4.31893687707641
"E00033688",203,54,16,93,1,11,16,12,26.6009852216749,7.88177339901478,45.8128078817734,0.492610837438424,5.41871921182266,7.88177339901478,5.91133004926108
"E00033689",252,62,14,118,3,6,28,21,24.6031746031746,5.55555555555556,46.8253968253968,1.19047619047619,2.38095238095238,11.1111111111111,8.33333333333333
"E00033690",306,58,24,167,10,6,21,20,18.9542483660131,7.84313725490196,54.5751633986928,3.26797385620915,1.96078431372549,6.86274509803922,6.5359477124183
"E00033691",187,58,20,72,7,9,11,10,31.0160427807487,10.6951871657754,38.5026737967914,3.74331550802139,4.81283422459893,5.88235294117647,5.3475935828877
"E00033692",289,72,64,112,8,5,24,4,24.9134948096886,22.1453287197232,38.7543252595156,2.7681660899654,1.73010380622837,8.30449826989619,1.3840830449827
"E00033694",174,24,12,99,0,7,23,9,13.7931034482759,6.89655172413793,56.8965517241379,0,4.02298850574713,13.2183908045977,5.17241379310345
"E00033695",238,62,36,101,1,4,19,15,26.0504201680672,15.1260504201681,42.436974789916,0.420168067226891,1.68067226890756,7.98319327731092,6.30252100840336
"E00033696",352,102,38,128,3,9,40,32,28.9772727272727,10.7954545454545,36.3636363636364,0.852272727272727,2.55681818181818,11.3636363636364,9.09090909090909
"E00033697",269,106,28,81,2,8,23,21,39.4052044609665,10.4089219330855,30.1115241635688,0.743494423791822,2.97397769516729,8.55018587360595,7.80669144981413
"E00033698",325,126,28,114,1,7,21,28,38.7692307692308,8.61538461538461,35.0769230769231,0.307692307692308,2.15384615384615,6.46153846153846,8.61538461538461
"E00033699",269,104,42,81,2,9,13,18,38.6617100371747,15.6133828996283,30.1115241635688,0.743494423791822,3.3457249070632,4.83271375464684,6.69144981412639
"E00033700",168,68,22,52,0,2,9,15,40.4761904761905,13.0952380952381,30.952380952381,0,1.19047619047619,5.35714285714286,8.92857142857143
"E00033701",284,156,28,70,5,5,6,14,54.9295774647887,9.85915492957746,24.6478873239437,1.76056338028169,1.76056338028169,2.11267605633803,4.92957746478873
"E00033702",145,24,10,59,1,5,16,30,16.551724137931,6.89655172413793,40.6896551724138,0.689655172413793,3.44827586206897,11.0344827586207,20.6896551724138
"E00033703",243,52,18,94,2,6,33,38,21.3991769547325,7.40740740740741,38.6831275720165,0.823045267489712,2.46913580246914,13.5802469135802,15.6378600823045
"E00033704",279,140,34,86,3,5,7,4,50.179211469534,12.1863799283154,30.8243727598566,1.0752688172043,1.7921146953405,2.5089605734767,1.4336917562724
"E00033705",294,158,34,73,3,6,10,10,53.7414965986395,11.5646258503401,24.8299319727891,1.02040816326531,2.04081632653061,3.40136054421769,3.40136054421769
"E00033706",206,72,12,76,3,8,12,23,34.9514563106796,5.8252427184466,36.8932038834951,1.45631067961165,3.88349514563107,5.8252427184466,11.1650485436893
"E00033707",204,68,32,72,2,5,9,16,33.3333333333333,15.6862745098039,35.2941176470588,0.980392156862745,2.45098039215686,4.41176470588235,7.84313725490196
"E00033708",178,44,6,74,3,10,24,17,24.7191011235955,3.37078651685393,41.5730337078652,1.68539325842697,5.61797752808989,13.4831460674157,9.55056179775281
"E00033709",151,48,18,53,6,4,9,13,31.7880794701987,11.9205298013245,35.0993377483444,3.97350993377483,2.64900662251656,5.96026490066225,8.60927152317881
"E00033710",245,82,20,94,2,6,24,17,33.469387755102,8.16326530612245,38.3673469387755,0.816326530612245,2.44897959183673,9.79591836734694,6.93877551020408
"E00033711",104,22,6,52,1,4,10,9,21.1538461538462,5.76923076923077,50,0.961538461538462,3.84615384615385,9.61538461538462,8.65384615384615
"E00033712",289,150,16,93,3,5,10,12,51.9031141868512,5.5363321799308,32.1799307958478,1.03806228373702,1.73010380622837,3.46020761245675,4.1522491349481
"E00033713",224,96,38,49,1,7,20,13,42.8571428571429,16.9642857142857,21.875,0.446428571428571,3.125,8.92857142857143,5.80357142857143
"E00033715",278,82,44,108,2,11,17,14,29.4964028776978,15.8273381294964,38.8489208633094,0.719424460431655,3.9568345323741,6.11510791366906,5.03597122302158
"E00033716",175,44,18,54,2,11,25,21,25.1428571428571,10.2857142857143,30.8571428571429,1.14285714285714,6.28571428571429,14.2857142857143,12
"E00033717",174,76,32,38,2,10,12,4,43.6781609195402,18.3908045977011,21.8390804597701,1.14942528735632,5.74712643678161,6.89655172413793,2.29885057471264
"E00033718",252,136,34,59,1,3,15,4,53.968253968254,13.4920634920635,23.4126984126984,0.396825396825397,1.19047619047619,5.95238095238095,1.58730158730159
"E00033719",257,120,44,73,2,5,11,2,46.692607003891,17.1206225680934,28.4046692607004,0.778210116731518,1.94552529182879,4.28015564202335,0.778210116731518
"E00033720",279,130,32,81,1,4,14,17,46.5949820788531,11.4695340501792,29.0322580645161,0.3584229390681,1.4336917562724,5.01792114695341,6.09318996415771
"E00033721",235,126,28,55,2,9,11,4,53.6170212765957,11.9148936170213,23.4042553191489,0.851063829787234,3.82978723404255,4.68085106382979,1.70212765957447
"E00033722",183,96,8,41,3,7,11,17,52.4590163934426,4.37158469945355,22.4043715846995,1.63934426229508,3.82513661202186,6.01092896174863,9.2896174863388
"E00033723",288,154,42,60,4,2,9,17,53.4722222222222,14.5833333333333,20.8333333333333,1.38888888888889,0.694444444444444,3.125,5.90277777777778
"E00033724",267,72,30,105,5,7,23,25,26.9662921348315,11.2359550561798,39.3258426966292,1.87265917602996,2.62172284644195,8.61423220973783,9.36329588014981
"E00033725",265,90,18,96,9,10,20,22,33.9622641509434,6.79245283018868,36.2264150943396,3.39622641509434,3.77358490566038,7.54716981132075,8.30188679245283
"E00033726",194,80,10,69,1,5,18,11,41.2371134020619,5.15463917525773,35.5670103092784,0.515463917525773,2.57731958762887,9.27835051546392,5.67010309278351
"E00033727",251,64,24,105,0,9,15,34,25.4980079681275,9.56175298804781,41.8326693227092,0,3.58565737051793,5.97609561752988,13.5458167330677
"E00033728",349,192,32,103,1,9,8,4,55.0143266475645,9.16905444126074,29.512893982808,0.286532951289398,2.57879656160458,2.29226361031519,1.14613180515759
"E00033729",181,64,16,75,1,5,10,10,35.3591160220994,8.83977900552486,41.4364640883978,0.552486187845304,2.76243093922652,5.52486187845304,5.52486187845304
"E00033730",240,80,39,75,1,6,14,25,33.3333333333333,16.25,31.25,0.416666666666667,2.5,5.83333333333333,10.4166666666667
"E00033731",125,22,26,48,0,3,14,12,17.6,20.8,38.4,0,2.4,11.2,9.6
"E00033732",233,82,30,79,3,6,19,14,35.1931330472103,12.8755364806867,33.9055793991416,1.28755364806867,2.57510729613734,8.15450643776824,6.00858369098712
"E00033733",192,68,28,59,2,9,13,13,35.4166666666667,14.5833333333333,30.7291666666667,1.04166666666667,4.6875,6.77083333333333,6.77083333333333
"E00033734",171,40,42,54,3,4,19,9,23.3918128654971,24.5614035087719,31.5789473684211,1.75438596491228,2.33918128654971,11.1111111111111,5.26315789473684
"E00033735",111,14,8,16,1,5,24,43,12.6126126126126,7.20720720720721,14.4144144144144,0.900900900900901,4.5045045045045,21.6216216216216,38.7387387387387
"E00033736",206,72,22,64,4,8,19,17,34.9514563106796,10.6796116504854,31.0679611650485,1.94174757281553,3.88349514563107,9.22330097087379,8.25242718446602
"E00033737",306,136,26,107,3,4,16,14,44.4444444444444,8.49673202614379,34.9673202614379,0.980392156862745,1.30718954248366,5.22875816993464,4.57516339869281
"E00033738",160,46,18,59,1,6,11,19,28.75,11.25,36.875,0.625,3.75,6.875,11.875
"E00033739",195,58,34,81,0,4,4,14,29.7435897435897,17.4358974358974,41.5384615384615,0,2.05128205128205,2.05128205128205,7.17948717948718
"E00033740",262,104,28,85,5,5,17,18,39.6946564885496,10.6870229007634,32.4427480916031,1.90839694656489,1.90839694656489,6.48854961832061,6.87022900763359
"E00033741",224,68,30,83,3,4,19,17,30.3571428571429,13.3928571428571,37.0535714285714,1.33928571428571,1.78571428571429,8.48214285714286,7.58928571428571
